Algorithm,Iteration,Lumens Config,Watts Config,Energy,Uniformity (IUDI),Avg Desk Lux,Objective
PSO_5_9_0.9,11,"[3600.           43.75873999  729.26011298 1448.63538756    0.
 2249.85824559    0.            0.         3600.         2518.6068245
 3600.         1757.02534139 3600.            0.            0.
    0.         3600.            0.        ]","[np.float64(29.008863819500405), np.float64(0.35260870258107835), np.float64(5.876390918417502), np.float64(11.673129633880675), np.float64(0.0), np.float64(18.12939762766412), np.float64(0.0), np.float64(0.0), np.float64(29.008863819500405), np.float64(20.294978440763423), np.float64(29.008863819500405), np.float64(14.15814134880726), np.float64(29.008863819500405), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(29.008863819500405), np.float64(0.0)]",215.6,0.35,[432. 251. 158. 113. 275. 348.],0.06290061728395063
PSO_5_9_0.9,12,"[1172.79255603  180.31336727 3600.          905.98272605    0.
    0.            0.         3600.            0.            0.
 2005.90259058  426.16807981 3600.         3600.            0.
    0.            0.            0.        ]","[np.float64(9.450383207347626), np.float64(1.4529683099735191), np.float64(29.008863819500405), np.float64(7.300424867452537), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(29.008863819500405), np.float64(0.0), np.float64(0.0), np.float64(16.163598634781874), np.float64(3.434069942051789), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",153.9,0.12,[397.  255.  105.  336.  309.   96.6],0.1747375
PSO_5_9_0.9,13,"[2174.06461183  732.46575183 2556.80838017 2164.38203352 3045.91357438
 3373.64408896    0.         3600.         3600.         2965.28291983
  237.91185782 2643.88761357  501.66728085 3002.18103482    0.
    0.         3600.         3600.        ]","[np.float64(17.51865118315994), np.float64(5.902222013172329), np.float64(20.602807253600215), np.float64(17.440628795491943), np.float64(24.544025579172285), np.float64(27.18488387554707), np.float64(0.0), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(23.894302335459653), np.float64(1.9170979679082798), np.float64(21.304493260050826), np.float64(4.042443842474237), np.float64(24.1916280001398), np.float64(0.0), np.float64(0.0), np.float64(29.008863819500405), np.float64(29.008863819500405)]",304.4,0.44,[286. 284. 370. 370. 511. 529.],0.14296358024691352
PSO_5_9_0.9,14,"[1223.35179539 3137.41273646    0.            0.            0.
 3111.6741672  3600.         3600.         3600.            0.
    0.          350.15171878    0.            0.         3600.
    0.         3600.         1552.07036665]","[np.float64(9.857790454407105), np.float64(25.28132744930839), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(25.07392560195655), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(0.0), np.float64(0.0), np.float64(2.8215287572706567), np.float64(0.0), np.float64(0.0), np.float64(29.008863819500405), np.float64(0.0), np.float64(29.008863819500405), np.float64(12.506610528991722)]",220.6,0.24,[118. 203. 470. 456. 348. 218.],0.18247623456790124
PSO_5_9_0.9,15,"[3600.            0.         3600.          517.35606844    0.
 2370.22540468  410.41786994 3600.         2839.70976431 1931.30208824
    0.            0.         1320.50637561 3600.         2936.43119628
    0.         3600.         2041.7393994 ]","[np.float64(29.008863819500405), np.float64(0.0), np.float64(29.008863819500405), np.float64(4.1688643710173405), np.float64(0.0), np.float64(19.09931832939217), np.float64(3.307154471733723), np.float64(29.008863819500405), np.float64(22.882431622179016), np.float64(15.562466464433944), np.float64(0.0), np.float64(0.0), np.float64(10.640663784092666), np.float64(29.008863819500405), np.float64(23.661814635577876), np.float64(0.0), np.float64(29.008863819500405), np.float64(16.452372275567768)]",260.9,0.26,[369. 296. 277. 391. 447. 296.],0.23965570987654317
PSO_5_9_0.9,16,"[3600.            0.         1335.34032529 1865.57090558    0.
 1988.2270426     0.          427.14480542 3600.         2220.05646825
 3600.         3148.19131495 3600.          294.33518892    0.
    0.         3600.          780.21568602]","[np.float64(29.008863819500405), np.float64(0.0), np.float64(10.76019601364332), np.float64(15.03280342936408), np.float64(0.0), np.float64(16.02116875586474), np.float64(0.0), np.float64(3.4419404143729273), np.float64(29.008863819500405), np.float64(17.889254377488516), np.float64(29.008863819500405), np.float64(25.368181425851688), np.float64(29.008863819500405), np.float64(2.3717581701522366), np.float64(0.0), np.float64(0.0), np.float64(29.008863819500405), np.float64(6.286991829359614)]",242.2,0.37,[455. 324. 183. 158. 327. 355.],0.0938429012345679
PSO_5_9_0.9,17,"[1.47623351e+03 2.94115007e-01 3.60000000e+03 1.06538845e+03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.60000000e+03
 0.00000000e+00 0.00000000e+00 1.38616017e+03 0.00000000e+00
 3.60000000e+03 3.60000000e+03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]","[np.float64(11.89551576841849), np.float64(0.0023699839390012444), np.float64(29.008863819500405), np.float64(8.584919005609741), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(29.008863819500405), np.float64(0.0), np.float64(0.0), np.float64(11.169703255215317), np.float64(0.0), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",147.7,0.12,[384.  218.   97.5 330.  313.  101. ],0.1628637345679012
PSO_5_9_0.9,18,"[2051.03304533  713.6831224  2995.56255434 2161.81966315 3317.76653389
 3331.95120706    0.         3600.         3600.         3600.
    0.         2297.56361285    0.         3014.45792216    0.
    0.         3600.         3600.        ]","[np.float64(16.52726063920985), np.float64(5.750871252255461), np.float64(24.138296167147878), np.float64(17.41998116963755), np.float64(26.734621546284437), np.float64(26.84892189408961), np.float64(0.0), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(0.0), np.float64(18.51380832275347), np.float64(0.0), np.float64(24.290555375976098), np.float64(0.0), np.float64(0.0), np.float64(29.008863819500405), np.float64(29.008863819500405)]",305.1,0.35,[254. 263. 365. 384. 528. 566.],0.23430416666666676
PSO_5_9_0.9,19,"[ 515.23071385 2663.68945409    0.            0.            0.
 3053.18441302 3600.         3600.         3600.            0.
    0.         1655.23841834    0.            0.         3392.00068537
    0.         3600.         2777.14730077]","[np.float64(4.151738226067092), np.float64(21.464056841972226), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(24.602614125834368), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(0.0), np.float64(0.0), np.float64(13.337940518443155), np.float64(0.0), np.float64(0.0), np.float64(27.332801654904767), np.float64(0.0), np.float64(29.008863819500405), np.float64(22.37830218189316)]",229.3,0.24,[ 99.8 245.  495.  445.  348.  219. ],0.19913780864197533
PSO_5_9_0.9,20,"[3600.            0.         3600.          587.63641956    0.
 2359.96097959  124.63008189 3600.         2725.93398576 1477.82325942
    0.            0.         1165.68416601 3600.         1909.47991736
    0.         3600.         3394.46796156]","[np.float64(29.008863819500405), np.float64(0.0), np.float64(29.008863819500405), np.float64(4.735184686198421), np.float64(0.0), np.float64(19.016607410111174), np.float64(1.0042714092369616), np.float64(29.008863819500405), np.float64(21.96562438163139), np.float64(11.908326022694807), np.float64(0.0), np.float64(0.0), np.float64(9.393103674551865), np.float64(29.008863819500405), np.float64(15.386623024672222), np.float64(0.0), np.float64(29.008863819500405), np.float64(27.352683010113605)]",255.8,0.23,[366. 259. 312. 379. 437. 274.],0.2598885802469135
PSO_5_9_0.9,21,"[3.60000000e+03 2.19587096e+02 1.57126884e+03 1.88105471e+03
 2.59439726e+00 2.03448257e+03 0.00000000e+00 1.02811700e+03
 3.60000000e+03 1.96931409e+03 3.38389265e+03 3.38127805e+03
 3.49575027e+03 1.15912839e+03 0.00000000e+00 0.00000000e+00
 3.60000000e+03 2.14127274e+03]","[np.float64(29.008863819500405), np.float64(1.7694367133151927), np.float64(12.661312175809348), np.float64(15.157572166796985), np.float64(0.02090569912552718), np.float64(16.393896608808415), np.float64(0.0), np.float64(8.284585016567158), np.float64(29.008863819500405), np.float64(15.868767813806492), np.float64(27.267466927365092), np.float64(27.246398479446587), np.float64(28.168817622208064), np.float64(9.340277102305501), np.float64(0.0), np.float64(0.0), np.float64(29.008863819500405), np.float64(17.254413664510725)]",266.6,0.42,[485. 359. 249. 206. 360. 350.],0.09057191358024691
PSO_5_9_0.9,22,"[2169.76550267  515.30821941 3600.         1409.0585703   981.06806817
    0.            0.         3600.          891.42607871    0.
 1460.34388409 1387.66239072 3600.         3600.            0.
    0.            0.          565.77972608]","[np.float64(17.48400888535133), np.float64(4.152362767185158), np.float64(29.008863819500405), np.float64(11.354218938727785), np.float64(7.905463885346205), np.float64(0.0), np.float64(0.0), np.float64(29.008863819500405), np.float64(7.18312714513069), np.float64(0.0), np.float64(11.76747690642834), np.float64(11.18180814440399), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(4.559063062681766)]",191.8,0.17,[429. 287. 141. 359. 371. 184.],0.1973206790123457
PSO_5_9_0.9,23,"[2263.92459914  722.59785532 2288.52444532 2025.34606882 3028.82130135
 2673.89404366    0.         3600.         3600.         2799.45254585
    0.         2511.50141969  285.81496833 2990.15823232    0.
   57.1072202  3600.         3600.        ]","[np.float64(18.242744553939545), np.float64(5.822706328116411), np.float64(18.440970550510883), np.float64(16.320274527167463), np.float64(24.40629574010012), np.float64(21.546285605679547), np.float64(0.0), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(22.558038242119338), np.float64(0.0), np.float64(20.237722962824055), np.float64(2.3031020816435372), np.float64(24.094748044519868), np.float64(0.0), np.float64(0.4601709927207037), np.float64(29.008863819500405), np.float64(29.008863819500405)]",290.3,0.39,[270. 267. 340. 356. 496. 516.],0.16596033950617284
PSO_5_9_0.9,24,"[ 477.67376157 2192.27153607    0.          412.70481358    0.
 2622.88730306 3115.14170099 3600.         3600.            0.
    0.         2766.80591957    0.          529.42426357 2778.58547149
    0.         3600.         3600.        ]","[np.float64(3.849103638791124), np.float64(17.665362901471674), np.float64(0.0), np.float64(3.3255827041460058), np.float64(0.0), np.float64(21.135272385619093), np.float64(25.10186705068029), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(0.0), np.float64(0.0), np.float64(22.29497114879446), np.float64(0.0), np.float64(4.266110101258666), np.float64(22.389890987019605), np.float64(0.0), np.float64(29.008863819500405), np.float64(29.008863819500405)]",236.0,0.26,[120. 284. 478. 417. 360. 231.],0.1919691358024691
PSO_5_9_0.9,25,"[3600.            0.         3600.          669.48279904    0.
 2314.42640832  476.28608904 3600.         2783.51691932 1715.611985
   54.83885122    0.         1173.55625761 3600.         1267.13272973
    0.         3600.         3600.        ]","[np.float64(29.008863819500405), np.float64(0.0), np.float64(29.008863819500405), np.float64(5.3947042629783954), np.float64(0.0), np.float64(18.649689027581964), np.float64(3.8379217488781037), np.float64(29.008863819500405), np.float64(22.429628681038587), np.float64(13.824431788902436), np.float64(0.44189243532223094), np.float64(0.0), np.float64(9.456537128185357), np.float64(29.008863819500405), np.float64(10.210577999461961), np.float64(0.0), np.float64(29.008863819500405), np.float64(29.008863819500405)]",258.1,0.21,[368. 239. 330. 390. 442. 288.],0.28429336419753093
PSO_5_9_0.9,26,"[3600.          520.5737433  1458.42979289 1678.98626328  840.93233647
 2168.31787568    0.         1728.15162917 3407.60276241 1816.60594649
 2519.58162077 2932.21174319 3163.73837597 1829.85169643    0.
   86.8670826  3600.         3194.26646683]","[np.float64(29.008863819500405), np.float64(4.194792452042608), np.float64(11.75205312563945), np.float64(13.529301073978047), np.float64(6.776247675006181), np.float64(17.47234388134911), np.float64(0.0), np.float64(13.925476463910854), np.float64(27.45852346829086), np.float64(14.63824292096471), np.float64(20.30283336636308), np.float64(23.627814207829307), np.float64(25.493459919139767), np.float64(14.74497740875711), np.float64(0.0), np.float64(0.69997649156736), np.float64(29.008863819500405), np.float64(25.739455816490086)]",278.3,0.42,[471. 337. 305. 244. 371. 366.],0.11297885802469138
PSO_5_9_0.9,27,"[2692.85331855 1127.71273303 3600.         1663.65178622 1700.87794807
  329.30968822    0.         3600.         1781.46699471    0.
 2004.78977509 3330.57278329 3149.54109426 3600.            0.
    0.           69.5078913  1176.35843324]","[np.float64(21.699059778845122), np.float64(9.087129194440989), np.float64(29.008863819500405), np.float64(13.405735585993678), np.float64(13.705704658058927), np.float64(2.653583305582042), np.float64(0.0), np.float64(29.008863819500405), np.float64(14.355092624614977), np.float64(0.0), np.float64(16.154631547885472), np.float64(26.837814530950265), np.float64(25.379057971474754), np.float64(29.008863819500405), np.float64(0.0), np.float64(0.0), np.float64(0.5600958203439694), np.float64(9.479117109123191)]",240.5,0.22,[471. 393. 200. 393. 426. 255.],0.24058719135802467
PSO_5_9_0.9,28,"[2606.57817142  752.35940631 1513.09018347 1820.96765674 2632.97220362
 1633.16310868  148.10147983 2906.96417981 3600.         1246.33206831
 1004.88665542 3091.4990765  1407.82986875 2958.7936075     0.
  634.2190295  3600.         3600.        ]","[np.float64(21.003853113799742), np.float64(6.062525433583916), np.float64(12.192507521944203), np.float64(14.673389659450185), np.float64(21.216536693142274), np.float64(13.160057281845132), np.float64(1.1934043499562477), np.float64(23.424368894519755), np.float64(29.008863819500405), np.float64(10.042965900996597), np.float64(8.097394483616037), np.float64(24.911354363423808), np.float64(11.344318039886728), np.float64(23.842011341649357), np.float64(0.0), np.float64(5.110548182882903), np.float64(29.008863819500405), np.float64(29.008863819500405)]",283.2,0.53,[358. 324. 310. 306. 435. 430.],0.012362962962962909
PSO_5_9_0.9,29,"[1537.94754999 2051.95129527    0.         1149.08896719    0.
 2425.16452232 1819.74769455 3600.         3600.            0.
    0.         3218.76669023    0.         1139.89585419 1715.3804817
   76.23831174 3600.         3600.        ]","[np.float64(12.392808622009131), np.float64(16.534659913500562), np.float64(0.0), np.float64(9.259379268272257), np.float64(0.0), np.float64(19.542018713323316), np.float64(14.663559182531454), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(0.0), np.float64(0.0), np.float64(25.936879050987834), np.float64(0.0), np.float64(9.185301000744568), np.float64(13.822566331147419), np.float64(0.6143296675616122), np.float64(29.008863819500405), np.float64(29.008863819500405)]",237.9,0.35,[179. 286. 422. 368. 378. 254.],0.1056078703703704
PSO_5_9_0.9,30,"[3600.            0.         3600.         1371.88800064  468.67929452
 2172.61395091  873.85951775 3600.         2911.05183847 2175.56809875
  634.73655472    0.         1324.48651337 3600.         1012.59466522
    0.         3600.         3267.35041488]","[np.float64(29.008863819500405), np.float64(0.0), np.float64(29.008863819500405), np.float64(11.054697829477123), np.float64(3.7766260638465194), np.float64(17.50696173174521), np.float64(7.041575485472801), np.float64(29.008863819500405), np.float64(23.457307320439046), np.float64(17.53076630737679), np.float64(5.114718410314229), np.float64(0.0), np.float64(10.67273580478805), np.float64(29.008863819500405), np.float64(8.159505763260485), np.float64(0.0), np.float64(29.008863819500405), np.float64(26.32836756553961)]",275.7,0.21,[393. 251. 330. 407. 478. 352.],0.317999537037037
PSO_5_9_0.9,31,"[3217.16508335 1031.69614087 1233.54369279 1215.70462426 1784.1948407
 2392.82702947    0.         1942.30773702 2930.00696642 2196.61969267
 1469.74196045 1610.67345285 2956.01225249 2595.14884856    0.
  533.36999012 3600.         3126.77564448]","[np.float64(25.923973274360986), np.float64(8.313425792671293), np.float64(9.939916944315002), np.float64(9.796169413854063), np.float64(14.377073655959661), np.float64(19.281442622664716), np.float64(0.0), np.float64(15.651150177415047), np.float64(23.610048077505617), np.float64(17.70040042437887), np.float64(11.843206772372113), np.float64(12.978835236531495), np.float64(23.81959913368898), np.float64(20.911755427551654), np.float64(0.0), np.float64(4.297904835781524), np.float64(29.008863819500405), np.float64(25.195613573585675)]",272.6,0.49,[434. 272. 327. 259. 343. 387.],0.03206265432098765
PSO_5_9_0.9,32,"[2836.9455198  1447.15399907 3600.         1921.59941838 2438.37398088
  822.18834761    0.         3312.03988107 2949.87789512    0.
 2625.03916076 3600.         2246.53519419 3600.            0.
    0.         1437.90354649 1786.83330437]","[np.float64(22.860157290923357), np.float64(11.661192579099653), np.float64(29.008863819500405), np.float64(15.484282178730865), np.float64(19.648460764551857), np.float64(6.6252082805244665), np.float64(0.0), np.float64(26.688476076274508), np.float64(23.770168373245895), np.float64(0.0), np.float64(21.152612093116122), np.float64(29.008863819500405), np.float64(18.102620420554423), np.float64(29.008863819500405), np.float64(0.0), np.float64(0.0), np.float64(11.586652268239193), np.float64(14.39833444293984)]",279.1,0.39,[474. 430. 250. 406. 482. 343.],0.1445109567901235
PSO_5_9_0.9,33,"[2856.62766035  789.54578977  988.92345903 1568.53771199 2128.88707531
  902.82588696  580.42075395 2150.40373302 3600.            0.
 2211.09552998 3600.         2458.28712609 2919.71719486    0.
 1463.86888002 3600.         3600.        ]","[np.float64(23.01875632837733), np.float64(6.362173970770558), np.float64(7.968762764118271), np.float64(12.639304689650478), np.float64(17.15460979295583), np.float64(7.274987002121617), np.float64(4.677040724787125), np.float64(17.327991402295154), np.float64(29.008863819500405), np.float64(0.0), np.float64(17.81704697804566), np.float64(29.008863819500405), np.float64(19.80892124162824), np.float64(23.52713291585609), np.float64(0.0), np.float64(11.795881386114049), np.float64(29.008863819500405), np.float64(29.008863819500405)]",285.4,0.41,[449. 387. 303. 276. 383. 354.],0.1365762345679012
PSO_5_9_0.9,34,"[2626.99329181 1454.20113618    0.         2023.83809459  322.42775351
 2148.7777964   448.19859833 3600.         3600.          314.2017095
    0.         3592.48423272    0.         2185.0415237   441.29449014
  648.90413319 3600.         3600.        ]","[np.float64(21.168358515771203), np.float64(11.717978534907916), np.float64(0.0), np.float64(16.308123244101267), np.float64(2.598128553705486), np.float64(17.314889576125065), np.float64(3.6115922508587093), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(2.5318429451943847), np.float64(0.0), np.float64(28.948301633525972), np.float64(0.0), np.float64(17.6071033335767), np.float64(3.5559588246619764), np.float64(5.228881008747551), np.float64(29.008863819500405), np.float64(29.008863819500405)]",246.5,0.47,[251. 292. 347. 304. 406. 308.],0.002077932098765445
PSO_5_9_0.9,35,"[3350.67917812    0.         3542.31004927 2204.11842738 1205.35723756
 2020.63052257 1124.95001547 3600.         3117.44508809 2608.15802879
 1116.27883883  147.01432059 1630.51692562 3489.27445719  903.84967414
    0.         3600.         2236.78202713]","[np.float64(26.999832216945034), np.float64(0.0), np.float64(28.543997173833567), np.float64(17.76082536163993), np.float64(9.712789988402934), np.float64(16.282276571901225), np.float64(9.064867167389822), np.float64(29.008863819500405), np.float64(25.120427784797553), np.float64(21.01658363245862), np.float64(8.994994672253322), np.float64(1.1846440015114088), np.float64(13.138734291878839), np.float64(28.11663543263954), np.float64(7.283236697326134), np.float64(0.0), np.float64(29.008863819500405), np.float64(18.02402922744096)]",289.2,0.24,[403. 267. 299. 415. 520. 432.],0.3138537037037037
PSO_5_9_0.9,36,"[2835.04900906 1378.52817263 1011.9194688   942.21319645 1827.94847928
 2489.86487529    0.         2190.28618613 2582.57149874 2512.47611671
  935.76148614  630.52291256 2539.72828083 2566.73961218    0.
 1061.02900354 3600.         2821.93533653]","[np.float64(22.844875173747848), np.float64(11.108204453116434), np.float64(8.154065018570355), np.float64(7.592370640193855), np.float64(14.729641251266232), np.float64(20.063375304472352), np.float64(0.0), np.float64(17.649364916477435), np.float64(20.81040691974711), np.float64(20.24557708871822), np.float64(7.5403826441722), np.float64(5.0807648071034), np.float64(20.465175510299698), np.float64(20.682833297142036), np.float64(0.0), np.float64(8.54979052005876), np.float64(29.008863819500405), np.float64(22.739204968014338)]",257.1,0.35,[379. 211. 326. 266. 324. 382.],0.1423782407407408
