Algorithm,Iteration,Lumens Config,Watts Config,Energy,Uniformity (IUDI),Avg Desk Lux,Objective
BO1_30_5_EI,14,"[0.0, 0.0, 2373.8161454848996, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 2693.5008711288515, 2686.574548972331, 3331.020397727089, 3551.3863382473955, 3600.0, 3013.311383628623, 3257.824122813174, 3571.1136436672723, 2917.309061666816]","[0.0, 0.0, 19.128252582473003, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 21.704277768967376, 21.648465342242798, 26.841421416012, 28.617134071292472, 29.008863819500405, 24.28131654817585, 26.251604535158535, 28.776097048084388, 23.507728135913105]",394.7,0.25,"[434.0, 536.0, 493.0, 495.0, 481.0, 499.0]",13.705899228395063
BO1_30_5_EI,15,"[0.0, 3600.0, 3600.0, 2958.2491305951567, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 2634.2978407005207, 1815.5623866209462, 2209.360719152039, 3310.7803466997957, 3600.0, 3600.0, 1349.4986118789138, 630.8507714140158, 3593.0205272969893]","[0.0, 29.008863819500405, 29.008863819500405, 23.837623937108436, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 21.22721870024594, 14.629833897026158, 17.803067841676384, 26.67832672602575, 29.008863819500405, 29.008863819500405, 10.874283737944511, 5.0834066995488785, 28.95262310472997]",381.1,0.25,"[415.0, 499.0, 637.0, 648.0, 480.0, 442.0]",14.579853549382717
BO1_30_5_EI,16,"[0.0, 0.0, 0.0, 0.0, 3600.0, 1617.0718480544592, 3600.0, 3535.4918058500502, 0.0, 0.0, 0.0, 3.800641512097624, 1310.6895064886294, 3322.210733890585, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 29.008863819500405, 13.030393618488795, 29.008863819500405, 28.48905564746213, 0.0, 0.0, 0.0, 0.030625636680883354, 10.561559278715789, 26.77043298864291, 0.0, 0.0, 0.0, 0.0]",136.9,0.16,"[185.0, 135.0, 260.0, 321.0, 179.0, 193.0]",146.50218040123457
BO1_30_5_EI,17,"[0.0, 2090.890584750563, 3600.0, 0.0, 0.0, 3600.0, 3216.9338569799656, 3600.0, 3600.0, 2830.0855306704334, 3088.884892479386, 3600.0, 3537.2544037944203, 883.7786060375474, 1536.8627802588678, 1884.6997432857765, 3600.0, 3049.523158837287]","[0.0, 16.848433398473514, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 25.92211004818667, 29.008863819500405, 29.008863819500405, 22.804879376876983, 24.890289222235182, 29.008863819500405, 28.503258692944566, 7.121503674758642, 12.38406752827452, 15.186943942673462, 29.008863819500405, 24.573111674756547]",352.2,0.27,"[362.0, 428.0, 539.0, 566.0, 492.0, 360.0]",25.50450648148148
BO1_30_5_EI,18,"[0.0, 1492.0586086260143, 3600.0, 0.0, 3600.0, 3600.0, 3280.8708477508985, 3600.0, 3600.0, 2092.042562360597, 3600.0, 3600.0, 673.6521345191375, 3600.0, 3600.0, 3600.0, 3600.0, 3180.66315582536]","[0.0, 12.023034718984807, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 26.437315453270738, 29.008863819500405, 29.008863819500405, 16.857716054477013, 29.008863819500405, 29.008863819500405, 5.428300842217062, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 25.62984009528896]",405.3,0.2,"[376.0, 604.0, 531.0, 578.0, 528.0, 484.0]",16.97619953703704
BO1_30_5_EI,19,"[0.0, 2116.167857559457, 2730.3132088775596, 3600.0, 1576.4901681480444, 3600.0, 3332.7724711118444, 3600.0, 1092.4103400494198, 2568.8276570761095, 0.0, 802.7357437382325, 3600.0, 3600.0, 3212.8870224868183, 0.0, 0.0, 3147.297460102158]","[0.0, 17.05211811087395, 22.000912239142302, 29.008863819500405, 12.703385722385532, 29.008863819500405, 26.855539654406485, 29.008863819500405, 8.802661885974373, 20.699658799968653, 0.0, 6.468458853652156, 29.008863819500405, 29.008863819500405, 25.88950058410007, 0.0, 0.0, 25.36097872765639]",311.0,0.21,"[339.0, 349.0, 552.0, 550.0, 485.0, 400.0]",36.98560339506173
BO1_30_5_EI,20,"[3600.0, 3600.0, 3600.0, 3600.0, 883.871946543819, 3600.0, 3600.0, 3600.0, 0.0, 0.0, 2658.5370648040343, 3600.0, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 2357.488741594407]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 7.122255814212886, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 21.422538797776266, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 18.996686072477093]",366.5,0.23,"[465.0, 583.0, 580.0, 641.0, 481.0, 265.0]",9.57189274691358
BO1_30_5_EI,21,"[3600.0, 3600.0, 3600.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405]",348.0,0.2,"[499.0, 612.0, 490.0, 632.0, 475.0, 231.0]",8.066462962962964
BO1_30_5_EI,22,"[0.0, 0.0, 2955.5684913749064, 66.40626755082648, 0.0, 0.0, 3600.0, 3600.0, 0.0, 274.82779337483424, 1557.106723178866, 3600.0, 1538.6383419490123, 3600.0, 1330.023340079808, 0.0, 3173.6333422372877, 3600.0]","[0.0, 0.0, 23.816023298750256, 0.5351028811508983, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 2.214567231062323, 12.547193579201178, 29.008863819500405, 12.39837503585022, 29.008863819500405, 10.717351652536728, 0.0, 25.57319373277428, 29.008863819500405]",232.7,0.26,"[305.0, 417.0, 353.0, 457.0, 294.0, 110.0]",70.98564922839506
BO1_30_5_EI,23,"[3600.0, 3600.0, 2619.7842504566256, 1219.3617214050496, 0.0, 2094.6163862622316, 3600.0, 2085.341257464243, 1894.977892936697, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 1554.3530076004688, 3600.0, 3600.0]","[29.008863819500405, 29.008863819500405, 21.11026793276894, 9.825638367486299, 0.0, 16.878455973104202, 29.008863819500405, 16.803716820823876, 15.269765454767905, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 12.525004090253576, 29.008863819500405, 29.008863819500405]",353.4,0.22,"[500.0, 610.0, 561.0, 548.0, 389.0, 221.0]",15.35680462962963
BO1_30_5_EI,24,"[0.0, 0.0, 3600.0, 0.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 780.2554107985106, 906.6324956404825, 3600.0, 2669.176247266111, 449.13701220926066, 2758.0296359125705, 3043.4083263994376, 2049.045865092651, 3600.0]","[0.0, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 6.28731193230065, 7.305660722324597, 29.008863819500405, 21.508269518663266, 3.619154006521037, 22.224251699537234, 24.52383824657081, 16.511247905661975, 29.008863819500405]",304.9,0.22,"[228.0, 373.0, 356.0, 500.0, 494.0, 408.0]",59.063921141975314
BO1_30_5_EI,25,"[3600.0, 3600.0, 1740.4435411367153, 0.0, 0.0, 3600.0, 3600.0, 2022.3825575239196, 3600.0, 0.0, 3600.0, 3600.0, 0.0, 0.0, 3600.0, 3392.7383664885833, 3600.0, 2924.595376076414]","[29.008863819500405, 29.008863819500405, 14.02452490843445, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 16.296394500595646, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 27.33874590240599, 29.008863819500405, 23.566441386594796]",342.2,0.26,"[375.0, 496.0, 573.0, 506.0, 387.0, 247.0]",27.995355246913583
BO1_30_5_EI,26,"[3600.0, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 0.0, 0.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0]","[29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405]",348.0,0.21,"[490.0, 490.0, 519.0, 530.0, 466.0, 229.0]",9.756462962962964
BO1_30_5_EI,27,"[0.0, 3600.0, 3600.0, 0.0, 3600.0, 0.0, 3600.0, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 0.0]","[0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0]",319.0,0.23,"[339.0, 486.0, 359.0, 492.0, 398.0, 504.0]",47.08092438271605
BO1_30_5_EI,28,"[2678.596016397947, 0.0, 3600.0, 3600.0, 3011.411027887756, 3600.0, 3600.0, 3600.0, 192.81054307724492, 3184.933527217065, 2084.6370906315215, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 1040.4945351710933]","[21.584174185317867, 0.0, 29.008863819500405, 29.008863819500405, 24.266003447927126, 29.008863819500405, 29.008863819500405, 29.008863819500405, 1.5536707741921427, 25.664250823666926, 16.79804263200259, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 8.384323409920173]",388.4,0.53,"[516.0, 556.0, 432.0, 531.0, 501.0, 480.0]",7.713833950617284
BO1_30_5_EI,29,"[3600.0, 1076.019342185772, 3591.064742709186, 3600.0, 1508.4688371713628, 3600.0, 3600.0, 614.4743690400135, 3255.1890607126256, 3600.0, 1720.0570134178777, 3600.0, 3600.0, 3600.0, 2951.8269157115305, 0.0, 3026.090674468901, 2776.2604149461527]","[29.008863819500405, 8.670582934615409, 28.936863357850008, 29.008863819500405, 12.155268631517831, 29.008863819500405, 29.008863819500405, 4.951445358904218, 26.230371158038885, 29.008863819500405, 13.860249906671054, 29.008863819500405, 29.008863819500405, 29.008863819500405, 23.785873615725468, 0.0, 24.384292300313465, 22.371155640178507]",397.5,0.47,"[551.0, 530.0, 522.0, 467.0, 515.0, 533.0]",8.191261574074074
BO1_30_5_EI,30,"[3600.0, 0.0, 3600.0, 3600.0, 3600.0, 1882.4751362245531, 3600.0, 3600.0, 116.49141207353111, 3600.0, 2837.376802283117, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 2299.312490333907, 0.0]","[29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 15.169018019537093, 29.008863819500405, 29.008863819500405, 0.9386898636062136, 29.008863819500405, 22.863632572789015, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 18.527900808492404, 0.0]",376.5,0.45,"[569.0, 580.0, 331.0, 521.0, 496.0, 506.0]",19.671043981481482
BO1_30_10_EI,1,"[3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400]","[27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606]",493.2,0.71,"[612.0, 618.0, 625.0, 651.0, 645.0, 634.0]",13.634538888888889
BO1_30_10_EI,2,"[2867.554752696839, 660.3652435181898, 2806.88760098197, 2148.6605686073535, 1604.9979102729285, 359.9096969448105, 1653.296011077122, 1201.3510001004788, 514.3205445189869, 2343.198502615871, 203.08168449756099, 2599.1955801605695, 3378.7897524567015, 2.803557027651583, 3571.961613448384, 2222.93343465978, 2201.9513777578118, 25.438698790982667]","[23.1068070322066, 5.32123483898622, 22.61795004820282, 17.31394495251695, 12.933101613802808, 2.9001587183304633, 13.322288566294297, 9.680507655926501, 4.144404065422941, 18.88153507345585, 1.636435813840137, 20.94436406253481, 27.226347723261092, 0.022591112229263362, 28.78293000361309, 17.912437023849957, 17.74336323737157, 0.20498548582580714]",244.4,0.35,"[301.0, 321.0, 182.0, 316.0, 328.0, 339.0]",107.8180561728395
BO1_30_10_EI,3,"[83.02473014909674, 1889.1887769302014, 1439.49949817492, 167.99638756901555, 3505.5198678292536, 837.9768255490955, 326.1831643181549, 2226.1896335991146, 1376.8631685617863, 3539.631188904438, 1680.3464156927282, 3095.7854642507546, 2449.1071389160074, 1621.7973070903552, 47.75386017551951, 3391.926320465471, 2027.8375842439418, 1387.4994091436984]","[0.6690147473738658, 15.223116655360204, 11.599512475220951, 1.3537178692104397, 28.247541239558853, 6.752432115625266, 2.6283897205330775, 17.938675532627837, 11.09478782080408, 28.52241086949588, 13.540261206226658, 24.945894151899715, 19.734948742272422, 13.068471451171275, 0.38480145185753034, 27.33220242115609, 16.34035120261033, 11.180494835968561]",250.4,0.28,"[265.0, 301.0, 236.0, 295.0, 285.0, 425.0]",115.19954691358025
BO1_30_10_EI,4,"[57.478507992771114, 831.2177722397366, 867.6916776936424, 2459.74866777165, 2195.987968017436, 2999.5016822501925, 624.1127526279796, 1407.8181872636671, 656.0499160370244, 2719.3010771435497, 1530.5611481684814, 748.58998632548, 2043.7211801519697, 112.72785284001093, 3032.2251885419955, 1619.1148801311567, 1422.5408496065322, 3335.97191685766]","[0.46316283636398964, 6.697967544236396, 6.991874920980197, 19.820698370440372, 17.695309975966445, 24.170037729655057, 5.029111624721835, 11.344223910263233, 5.286461853642421, 21.912176286410556, 12.333288865177128, 6.032151380543755, 16.468341500015875, 0.9083630365834886, 24.43372432346491, 13.046856407180957, 11.462859384420083, 26.881320844944884]",230.9,0.25,"[198.0, 252.0, 349.0, 236.0, 281.0, 375.0]",122.09220200617284
BO1_30_10_EI,5,"[2618.1791850831155, 1175.5467677010076, 2053.598307859438, 1875.0033360929656, 3460.219287657658, 3040.321855241346, 2690.3523964945716, 1942.8916766006876, 2112.304196389854, 3474.9191061508977, 2185.3232916720654, 993.5970552811564, 1066.5846205346968, 594.960980626809, 56.291064268298165, 1524.245330542931, 1421.5734654320513, 1056.5574289849374]","[21.09733428753518, 9.472576693803447, 16.547931570180808, 15.108810121619385, 27.882508361463803, 24.498967407263063, 21.67890730454933, 15.655855572930601, 17.020984660675698, 28.000959759475407, 17.609373824915917, 8.006422685585466, 8.594557780295704, 4.794206129144311, 0.4535943937816129, 12.282395894785907, 11.45506418559268, 8.51375849302931]",268.8,0.44,"[292.0, 209.0, 363.0, 372.0, 379.0, 489.0]",90.1747851851852
BO1_30_10_EI,6,"[50.68736177430405, 715.8326547196988, 2560.83102989514, 2844.631945912341, 2181.4559092116415, 3334.683162648057, 2343.8772918070003, 3293.8548319576116, 3060.1388800432783, 1618.0224268975326, 343.4764193654808, 1334.9457079137592, 2407.8285095889864, 2397.3204838229885, 2128.672035747818, 988.9984547642312, 2020.4763330517246, 1378.5367491136437]","[0.4084396597445935, 5.768192221754221, 20.63522183638308, 22.92209464876987, 17.578210388490263, 26.870936040677336, 18.8870047687913, 26.541940628183816, 24.658653344426096, 13.038053399657798, 2.767739076273012, 10.757016179804667, 19.40232481538265, 19.31765095747775, 17.15287700038532, 7.9693670810977535, 16.28103411000584, 11.10827356255958]",282.2,0.22,"[246.0, 290.0, 380.0, 438.0, 510.0, 442.0]",68.72044783950618
BO1_30_10_EI,7,"[3498.1635434007744, 3056.0897673579025, 2598.226276193544, 849.5457110962409, 921.8459619407664, 145.56092233835287, 2558.386402868835, 399.2069549225929, 1581.6114067167728, 726.1891284074266, 3224.7489444246708, 1711.3328034556027, 2027.7920591149816, 2503.8579111340596, 501.59323586115255, 2175.9025654001425, 1943.4279286860237, 731.02040904517]","[28.188263846903904, 24.62602552262613, 20.936553393985044, 6.84565440045319, 7.428251103471124, 1.1729324926539313, 20.615522988467646, 3.2168167197630373, 12.744652753559814, 5.851644870325758, 25.985084161359154, 13.789950068135397, 16.339984360314116, 20.17613143540741, 4.041847186632978, 17.53346144560953, 15.660176701740724, 5.890575415351894]",250.9,0.44,"[471.0, 362.0, 314.0, 385.0, 278.0, 236.0]",70.64050447530865
BO1_30_10_EI,8,"[3394.2728540087323, 2155.91567935873, 2501.225758942937, 3169.6842204549284, 2247.674573281656, 1064.2812690157705, 379.7793353889743, 1643.5244537384772, 786.3855739806012, 1499.4358123333188, 3179.8089321079265, 1167.6420756189864, 439.51663692242414, 1282.67221707711, 3264.5823895647154, 979.6760977846874, 2331.684433948905, 1.8733571831369482]","[27.351110830046192, 17.372406763567525, 20.1549215063895, 25.541371639443422, 18.111801557467015, 8.575997332923212, 3.060268617155313, 13.243549184032855, 6.3367088958952555, 12.08248035723867, 25.622956745430514, 9.408880544874991, 3.541632851913168, 10.335795463957373, 26.30606276845057, 7.894247363293211, 18.788754504020186, 0.015095545391917391]",253.7,0.36,"[363.0, 387.0, 205.0, 332.0, 373.0, 366.0]",86.52586682098766
BO1_30_10_EI,9,"[1269.2478828030087, 1097.2125293689048, 592.7610713145904, 1922.7219097515915, 1745.38789689234, 2492.7697184049734, 969.8844016746775, 878.8518800919873, 605.8477518225501, 787.5511904630531, 2009.1672072624285, 1453.8102158089473, 233.61208959233366, 914.0954901636411, 888.7538262189645, 2506.6953822232385, 2564.1741237279916, 533.1129478322397]","[10.227621940394913, 8.841358012642264, 4.776479220907255, 15.49332723409824, 14.06436661476503, 20.086782581828956, 7.815345702455097, 7.081804029750099, 4.881931924436342, 6.346101454174481, 16.18990497391159, 11.71482849161118, 1.8824503593258153, 7.365797664493482, 7.161594087179408, 20.198995827745676, 20.66216054575336, 4.295833584466074]",189.2,0.45,"[203.0, 237.0, 240.0, 204.0, 219.0, 266.0]",141.1123413580247
