Algorithm,Iteration,Lumens Config,Watts Config,Energy,Uniformity (IUDI),Avg Desk Lux,Objective
BO1_50_10_EI,7,"[3394.2728540087323, 2155.91567935873, 2501.225758942937, 3169.6842204549284, 2247.674573281656, 1064.2812690157705, 379.7793353889743, 1643.5244537384772, 786.3855739806012, 1499.4358123333188, 3179.8089321079265, 1167.6420756189864, 439.51663692242414, 1282.67221707711, 3264.5823895647154, 979.6760977846874, 2331.684433948905, 1.8733571831369482]","[27.351110830046192, 17.372406763567525, 20.1549215063895, 25.541371639443422, 18.111801557467015, 8.575997332923212, 3.060268617155313, 13.243549184032855, 6.3367088958952555, 12.08248035723867, 25.622956745430514, 9.408880544874991, 3.541632851913168, 10.335795463957373, 26.30606276845057, 7.894247363293211, 18.788754504020186, 0.015095545391917391]",253.7,0.36,"[363.0, 387.0, 205.0, 332.0, 373.0, 366.0]",99.92586682098766
BO1_50_10_EI,8,"[1269.2478828030087, 1097.2125293689048, 592.7610713145904, 1922.7219097515915, 1745.38789689234, 2492.7697184049734, 969.8844016746775, 878.8518800919873, 605.8477518225501, 787.5511904630531, 2009.1672072624285, 1453.8102158089473, 233.61208959233366, 914.0954901636411, 888.7538262189645, 2506.6953822232385, 2564.1741237279916, 533.1129478322397]","[10.227621940394913, 8.841358012642264, 4.776479220907255, 15.49332723409824, 14.06436661476503, 20.086782581828956, 7.815345702455097, 7.081804029750099, 4.881931924436342, 6.346101454174481, 16.18990497391159, 11.71482849161118, 1.8824503593258153, 7.365797664493482, 7.161594087179408, 20.198995827745676, 20.66216054575336, 4.295833584466074]",189.2,0.45,"[203.0, 237.0, 240.0, 204.0, 219.0, 266.0]",164.5123413580247
BO1_50_10_EI,9,"[3591.8657461761914, 960.4116513910262, 3515.8138409975513, 1479.733247945633, 118.98263844197422, 1242.256492896059, 2283.66484092491, 2450.539625597161, 1911.3644999416913, 1612.0193924631303, 1990.415120656781, 2133.7082059658173, 291.07197479777494, 1330.7560418210562, 871.7757777987333, 2891.3031229676258, 1693.0822840057388, 3540.3233072214352]","[28.94331785798704, 7.7390141127399374, 28.330490257836836, 11.923716744122748, 0.95876420984669, 10.010124842031097, 18.401811772158826, 19.746491745343764, 15.401809024510003, 12.989680841765757, 16.038800327613064, 17.193458549281367, 2.345463132939363, 10.72325577615678, 7.0247846720284715, 23.298171820851135, 13.642887058869773, 28.527987971163864]",272.9,0.57,"[341.0, 315.0, 371.0, 429.0, 414.0, 286.0]",84.65263719135802
BO1_50_10_EI,10,"[1435.7679928003913, 2939.154743589783, 2874.0424499443848, 542.5831582755462, 1829.5155962665876, 2504.926104447175, 3090.0916973293924, 1173.4520587267853, 792.867771235974, 2560.1383167768645, 2914.2037661029763, 1255.197554250226, 346.23558392911485, 3385.883752162575, 1431.2592759150807, 1863.9048618989289, 3015.7563812663816, 2432.484421341411]","[11.56944393876222, 23.68376102812073, 23.15908501163888, 4.372144708102709, 14.7422691077082, 20.18473895606104, 24.900013677110334, 9.455697491754918, 6.388942556293103, 20.629639941795848, 23.482705609210125, 10.114404143837438, 2.789972473240249, 27.28351129865089, 11.533112618171481, 15.019378419814092, 24.301018382484944, 19.601002589374787]",293.3,0.51,"[363.0, 389.0, 478.0, 457.0, 294.0, 320.0]",70.85170570987654
BO1_50_10_EI,11,"[0.0, 1977.7344734462167, 3600.0, 797.1707737458287, 624.361132181421, 3600.0, 3465.925962287497, 2541.9011761539846, 1884.4183866313203, 1442.717609700721, 769.2974145748218, 1198.9894775558544, 1486.1816657063098, 3600.0, 3600.0, 2009.8868040457521, 3600.0, 2827.1957005711047]","[0.0, 15.936619447592399, 29.008863819500405, 6.423616226799587, 5.031113071566648, 29.008863819500405, 27.928492846796914, 20.482684739355236, 15.184676765764065, 11.625444074945374, 6.1990122044707645, 9.661478465397698, 11.975678208753504, 29.008863819500405, 29.008863819500405, 16.195703497548365, 29.008863819500405, 22.781593074706727]",314.4,0.2,"[291.0, 403.0, 530.0, 538.0, 421.0, 292.0]",63.70211481481482
BO1_50_10_EI,12,"[689.6037356652688, 3600.0, 3600.0, 3200.7683158314194, 0.0, 1148.842701963438, 2811.536320032614, 3600.0, 0.0, 50.346188953856114, 2240.3262172253285, 1065.1901901271342, 1123.7051751800377, 3600.0, 2376.8204883435255, 0.0, 1263.0866392696848, 3600.0]","[5.556839127036816, 29.008863819500405, 29.008863819500405, 25.791847831034808, 0.0, 9.257394858690073, 22.655409508723725, 29.008863819500405, 0.0, 0.40569048310923544, 18.05258837409612, 8.583321435351605, 9.054836222240434, 29.008863819500405, 19.152461630487718, 0.0, 10.177974530779089, 29.008863819500405]",274.0,0.23,"[358.0, 404.0, 495.0, 588.0, 438.0, 197.0]",64.79474382716049
BO1_50_10_EI,13,"[0.0, 3600.0, 3600.0, 0.0, 0.0, 0.0, 3600.0, 0.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0]","[0.0, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405]",319.0,0.26,"[483.0, 600.0, 490.0, 498.0, 361.0, 226.0]",47.95092438271605
BO1_50_10_EI,14,"[0.0, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 3600.0, 0.0, 0.0, 3600.0]","[0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405]",290.0,0.18,"[324.0, 321.0, 376.0, 405.0, 591.0, 468.0]",65.17538580246914
BO1_50_10_EI,15,"[3600.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 0.0, 0.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405]",348.0,0.21,"[476.0, 336.0, 617.0, 626.0, 481.0, 370.0]",38.05646296296297
BO1_50_10_EI,16,"[0.0, 1013.6944093043043, 2627.5981842849465, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 2510.8217144479704, 0.0, 3600.0, 3600.0, 0.0, 0.0, 3600.0]","[0.0, 8.16836752058263, 21.17323275008015, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 20.232245885962694, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405]",339.6,0.13,"[215.0, 419.0, 526.0, 533.0, 594.0, 608.0]",41.82037592592593
BO1_50_10_EI,17,"[3600.0, 0.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 0.0, 0.0, 3600.0, 0.0, 0.0, 3600.0, 0.0]","[29.008863819500405, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 0.0]",290.0,0.23,"[431.0, 305.0, 351.0, 360.0, 355.0, 497.0]",74.12538580246914
BO1_50_10_EI,18,"[821.4551998775385, 3600.0, 2866.3940684033573, 1454.1686382851954, 3411.2480936303673, 1540.7625174241086, 3600.0, 3600.0, 3600.0, 309.733125858632, 3600.0, 0.0, 1054.2860484589658, 3600.0, 0.0, 0.0, 3600.0, 3600.0]","[6.619300563074444, 29.008863819500405, 23.097454217593533, 11.71771666627877, 27.487897611848247, 12.415491679485163, 29.008863819500405, 29.008863819500405, 29.008863819500405, 2.495835019005898, 29.008863819500405, 0.0, 8.495455668484817, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405]",324.3,0.21,"[399.0, 323.0, 538.0, 594.0, 507.0, 418.0]",40.311074537037044
BO1_50_10_EI,19,"[3600.0, 3600.0, 3600.0, 0.0, 3510.910592806907, 3600.0, 3055.561130875834, 3600.0, 3600.0, 3600.0, 2717.8094703907454, 0.0, 0.0, 3600.0, 2721.980508320408, 0.0, 1041.118238082237, 3600.0]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 28.29097979699361, 29.008863819500405, 24.621765760482145, 29.008863819500405, 29.008863819500405, 29.008863819500405, 21.90015689275379, 0.0, 0.0, 29.008863819500405, 21.933767190333665, 0.0, 8.389349219034948, 29.008863819500405]",366.1,0.25,"[454.0, 406.0, 601.0, 621.0, 502.0, 499.0]",18.051126697530865
BO1_50_10_EI,20,"[3600.0, 3414.7318316368996, 3600.0, 3453.4972449166958, 1644.6038056186662, 3175.081253709582, 2945.274323706213, 3600.0, 3600.0, 3339.7458524372464, 2529.7161406898213, 3169.680536704414, 0.0, 0.0, 42.87558710219243, 0.0, 3600.0, 3600.0]","[29.008863819500405, 27.515969634463335, 29.008863819500405, 27.828342021891185, 13.252246620617779, 25.584861029086078, 23.733072713184637, 29.008863819500405, 29.008863819500405, 26.91173128474816, 20.384497507573098, 25.541341955716472, 0.0, 0.0, 0.3454922409523967, 0.0, 29.008863819500405, 29.008863819500405]",365.0,0.45,"[329.0, 320.0, 557.0, 594.0, 608.0, 542.0]",36.849020061728396
BO1_50_10_EI,21,"[0.0, 3600.0, 3600.0, 2138.0272209303375, 3600.0, 3600.0, 2660.862646390613, 3600.0, 3600.0, 3600.0, 0.0, 1276.1055995838742, 1053.0278060487676, 3600.0, 3600.0, 0.0, 2582.7723951224593, 3600.0]","[0.0, 29.008863819500405, 29.008863819500405, 17.22826124843141, 29.008863819500405, 29.008863819500405, 21.441278375427988, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 10.282881543786255, 8.485316728837773, 29.008863819500405, 29.008863819500405, 0.0, 20.81202574635342, 29.008863819500405]",368.2,0.16,"[263.0, 390.0, 588.0, 618.0, 586.0, 583.0]",39.645148456790125
BO1_50_10_EI,22,"[459.55724579993694, 2355.365549083495, 3600.0, 2012.4978926402425, 3162.8700490308297, 2606.0279088510947, 3176.4764890997817, 3600.0, 3600.0, 3317.8700667429216, 661.6862752295466, 549.6768541796902, 2257.2608275518774, 3600.0, 2698.570027793946, 0.0, 3568.159004142911, 3600.0]","[3.7031204335208456, 18.97957734958497, 29.008863819500405, 16.216743695731207, 25.486462925308864, 20.999419088244117, 25.596103860594535, 29.008863819500405, 29.008863819500405, 26.735455815817257, 5.331879735935106, 4.429305835452782, 18.18904776431811, 29.008863819500405, 21.74512512323889, 0.0, 28.7522885104183, 29.008863819500405]",361.1,0.27,"[335.0, 349.0, 533.0, 589.0, 573.0, 555.0]",35.32155108024691
BO1_50_10_EI,23,"[0.0, 3600.0, 3600.0, 1175.5198716089026, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0]","[0.0, 29.008863819500405, 29.008863819500405, 9.472359964616459, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405]",386.5,0.26,"[475.0, 467.0, 505.0, 643.0, 558.0, 561.0]",9.680195216049384
BO1_50_10_EI,24,"[3600.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405]",435.0,0.2,"[511.0, 633.0, 634.0, 671.0, 652.0, 504.0]",4.633078703703704
BO1_50_10_EI,25,"[2944.0211884964388, 909.2761412804643, 1289.5541967299291, 2680.5499509424712, 64.91632356693049, 1135.96861324762, 3487.476311304897, 3592.49837369554, 3213.6611269741416, 1805.398172000132, 3557.2850079254836, 164.5822481598114, 569.2371058487588, 3342.1676429131708, 3391.037194705881, 667.2407659599291, 664.0859737490348, 2480.451801723176]","[23.722974927449144, 7.326963265757167, 10.39125057800104, 21.59991902451629, 0.5230968861154753, 9.153655223590814, 28.102145941215934, 28.948415581752943, 25.895738331781963, 14.54793047542411, 28.66466565612799, 1.3262066733264417, 4.586922690159217, 26.931246115335785, 27.325037830023216, 5.376637920708535, 5.35121654914613, 19.987524590839453]",289.7,0.34,"[443.0, 427.0, 385.0, 456.0, 479.0, 358.0]",48.0148112654321
BO1_50_10_EI,26,"[1639.7690552557858, 3451.2418006425814, 186.56145963577106, 444.36481054614535, 429.9043012425784, 2877.135909587874, 3173.6751912566087, 3570.218981999978, 3578.977189802365, 837.2647387395192, 3366.8811192139137, 2578.3437766804973, 1180.9456257667102, 3434.6316906708644, 3032.169133787833, 2250.232132519181, 2177.557115101139, 568.9967839122546]","[13.213288116484978, 27.810167611946667, 1.5033155490392511, 3.5806995209197856, 3.4641764806009543, 23.18401216428585, 25.573530952913853, 28.76888784850909, 28.839461642243073, 6.746694107490082, 27.130387745478757, 20.77633986043914, 9.516080787805885, 27.67632305133654, 24.433272633262153, 18.132410415142473, 17.54679383643142, 4.584986171734526]",312.4,0.5,"[423.0, 513.0, 458.0, 487.0, 395.0, 292.0]",45.59828456790123
BO1_50_10_EI,27,"[0.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 0.0, 3600.0]","[0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405]",406.0,0.16,"[244.0, 503.0, 609.0, 651.0, 658.0, 636.0]",30.61754012345679
BO1_50_10_EI,28,"[1847.729619513218, 1258.2732839182122, 3369.075128380865, 3053.0292107151004, 1231.3161442153864, 822.6826532427187, 3511.924762533221, 3155.5877400923505, 3399.6738837333965, 3573.9055388834904, 3282.8138932666657, 2259.9629812729604, 1864.2381765082248, 3509.2149315475863, 3411.9296405273535, 492.16458133030244, 828.0736899793051, 729.1562855197707]","[14.889038029921178, 10.139188428027497, 27.148067110240653, 24.601363502941986, 9.921967318415685, 6.629191404050917, 28.299151994627085, 25.427781950784453, 27.39463242331504, 28.798594189230382, 26.4529725484824, 18.210821766905404, 15.02206427484468, 28.277316128505934, 27.49338952882638, 3.965870921275604, 6.672632473644683, 5.875554274937717]",335.2,0.39,"[449.0, 521.0, 340.0, 532.0, 569.0, 501.0]",23.45194938271605
BO1_50_10_EI,29,"[1210.8075074894389, 2476.01618071203, 3575.2466050682688, 960.0190312465047, 269.24784826017304, 1718.2392323120698, 2281.2975906649285, 3480.895196896721, 1063.1696273233324, 3361.6477583446854, 3482.08744839125, 2950.330412281324, 3128.1064458066394, 3543.6353534631658, 1948.757756858916, 1598.7100632149454, 1749.069734749989, 3540.8505370010694]","[9.756708360108291, 19.95178227809855, 28.809400524321266, 7.735850372655155, 2.16960393440913, 13.845602194295486, 18.382736427598136, 28.04911520464723, 8.567039704458763, 27.088217230819385, 28.058722388325947, 23.77381476455539, 25.206337194251727, 28.554676498494487, 15.70312455164316, 12.882434030740898, 14.094034929492258, 28.532236398074694]",341.3,0.54,"[497.0, 515.0, 474.0, 541.0, 421.0, 320.0]",29.513631635802472
BO1_50_10_EI,30,"[3087.078931133614, 3408.0764589938303, 2039.2986986120204, 1023.3732885040897, 69.78831169032873, 2160.7639834363654, 2210.3503945223697, 2710.251471983491, 3195.5215691916924, 2987.3854471381783, 3587.615918235878, 3409.999692907735, 1970.391932323306, 3429.0050989185434, 3444.6975640751716, 3092.0818881328023, 2238.2581634144353, 1788.3193420003774]","[24.87573675369552, 27.462340523721437, 16.432705065366804, 8.246360100758176, 0.562355452782665, 17.411474483774096, 17.811042663355114, 21.839254407602667, 25.749569453599456, 24.072404892330205, 28.909072669104578, 27.47783797669408, 15.877453121058068, 27.63098387525015, 27.757434037672617, 24.916050669885596, 18.03592395982623, 14.410308960518755]",369.4,0.53,"[532.0, 593.0, 453.0, 501.0, 449.0, 383.0]",22.377446604938275
BO1_50_10_EI,31,"[1354.3202002402336, 2924.160780341832, 2585.88106671354, 3043.524164033401, 2035.376839799135, 1138.0436795615483, 945.4572761371162, 3345.216356109692, 3455.9138125939317, 3098.335245557405, 3022.78272205877, 2837.5949037823107, 3400.4380079040466, 3015.1449518885306, 3233.312337998946, 165.50456598510394, 134.51593418422635, 2951.8834492048873]","[10.913136182435403, 23.562939406461176, 20.837075477143756, 24.524771668278817, 16.40110265752728, 9.170376144734474, 7.618511491838165, 26.95581270031984, 27.84781476707439, 24.966440334870306, 24.357636761150445, 22.865390038535946, 27.400789749428256, 24.296091473719024, 26.054088138589414, 1.3336387267131664, 1.0839317823064172, 23.786329163617143]",344.1,0.25,"[478.0, 521.0, 397.0, 482.0, 548.0, 506.0]",18.20899398148148
BO1_50_10_EI,32,"[3600.0, 3600.0, 3600.0, 3600.0, 0.0, 0.0, 1044.7616594515914, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 0.0, 3600.0]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 8.418707973018465, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405]",385.4,0.14,"[630.0, 625.0, 420.0, 564.0, 618.0, 479.0]",15.298088580246915
BO1_50_10_EI,33,"[336.8809589358577, 3331.033149276764, 2495.751203616195, 811.5151744750293, 137.22468344904237, 3477.7077514602065, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 2133.9108688849656, 3520.7842474979466, 3600.0, 3600.0, 1304.1617045227645, 763.3445164728023, 980.0375729038759]","[2.7145927392091673, 26.841524168225337, 20.110807442515675, 6.539203662167843, 1.1057589319020338, 28.023430712813912, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 17.195091610676595, 28.370541881530595, 29.008863819500405, 29.008863819500405, 10.508958134752334, 6.1510436460338624, 7.897160136211732]",358.4,0.32,"[480.0, 544.0, 529.0, 596.0, 496.0, 401.0]",15.466380246913582
BO1_50_10_EI,34,"[2445.020018874026, 3600.0, 3600.0, 3600.0, 3454.45860693308, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 1109.2500601029483, 2571.015889306898, 3600.0, 3600.0, 3600.0, 3600.0]","[19.702014656519147, 29.008863819500405, 29.008863819500405, 29.008863819500405, 27.836088694061885, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 8.938356648694185, 20.717291614076537, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405]",454.1,0.36,"[468.0, 601.0, 499.0, 661.0, 672.0, 659.0]",6.209657561728395
BO1_50_10_EI,35,"[3600.0, 3600.0, 3600.0, 3600.0, 1101.1998541971968, 3600.0, 3600.0, 3600.0, 2367.278095128041, 3600.0, 3600.0, 3600.0, 1922.5296749900072, 3600.0, 3600.0, 1247.5387251704742, 1235.1718788007834, 3600.0]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 8.873487946794496, 29.008863819500405, 29.008863819500405, 29.008863819500405, 19.07556885679324, 29.008863819500405, 29.008863819500405, 29.008863819500405, 15.491778202981525, 29.008863819500405, 29.008863819500405, 10.05268916333984, 9.953036896057885, 29.008863819500405]",440.6,0.41,"[581.0, 633.0, 644.0, 667.0, 598.0, 497.0]",2.6338033950617286
BO1_50_10_EI,36,"[3600.0, 3600.0, 589.255902686427, 3600.0, 2984.7409103465457, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 267.1719035575377, 3600.0, 3600.0, 3600.0, 3194.223877331261, 3600.0]","[29.008863819500405, 29.008863819500405, 4.748234509963151, 29.008863819500405, 24.051095167981835, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 2.152875935193696, 29.008863819500405, 29.008863819500405, 29.008863819500405, 25.739112629583087, 29.008863819500405]",433.7,0.49,"[511.0, 617.0, 494.0, 441.0, 561.0, 626.0]",7.940589043209877
BO1_50_10_EI,37,"[3301.7396930843274, 3600.0, 1720.9791496952814, 3600.0, 924.8399729731926, 3022.1214509341594, 1525.2348715317548, 3600.0, 3600.0, 3600.0, 3600.0, 1153.8790670491037, 575.4069221282566, 2751.3474031850524, 3600.0, 3303.7106459889137, 1085.248040705721, 3600.0]","[26.605476978922866, 29.008863819500405, 13.867680497141672, 29.008863819500405, 7.452376897447161, 24.352308226705556, 12.290369633616075, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 9.297977977833229, 4.6366391791156865, 22.170406149758684, 29.008863819500405, 26.621358952368364, 8.744947950892191, 29.008863819500405]",388.1,0.45,"[471.0, 492.0, 523.0, 520.0, 581.0, 532.0]",5.4932594135802475
BO1_50_10_EI,38,"[3600.0, 3600.0, 0.0, 3600.0, 2697.7768640933973, 0.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 2075.946617716121, 3281.7275701172057, 1314.8845490330962, 3600.0, 2488.6874817727753, 2659.774209963406, 3600.0]","[29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 21.738733796078947, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 16.72801464718873, 26.444218937286106, 10.595363005907302, 29.008863819500405, 20.053887846678286, 21.432507735402144, 29.008863819500405]",377.9,0.36,"[527.0, 480.0, 356.0, 392.0, 523.0, 599.0]",29.96372515432099
BO1_50_10_EI,39,"[3548.354098894658, 3600.0, 3600.0, 3600.0, 1953.3388239525939, 359.65490142582814, 3600.0, 3600.0, 2631.1116325031353, 3600.0, 3600.0, 1787.4199056780094, 3203.867586484526, 3600.0, 2352.0643843147827, 1850.1499953153173, 334.52960084480395, 3600.0]","[28.592700232833668, 29.008863819500405, 29.008863819500405, 29.008863819500405, 15.74003887149552, 2.8981055715215804, 29.008863819500405, 29.008863819500405, 21.201544178107458, 29.008863819500405, 29.008863819500405, 14.403061286688231, 25.81682180890029, 29.008863819500405, 18.952976505356833, 14.908541461042041, 2.6956454540274293, 29.008863819500405]",406.2,0.28,"[607.0, 516.0, 523.0, 649.0, 601.0, 532.0]",3.697923148148148
BO1_50_10_EI,40,"[416.2212739427543, 3600.0, 3248.398804168415, 3600.0, 1578.4709113293752, 2668.1163534889483, 3600.0, 3600.0, 2851.5172609508695, 3600.0, 3600.0, 2883.193301547864, 638.339724479537, 3600.0, 3600.0, 3361.711681817404, 1239.2133635415348, 3600.0]","[3.3539184040512033, 29.008863819500405, 26.175655150430423, 29.008863819500405, 12.719346586054595, 21.499728875817475, 29.008863819500405, 29.008863819500405, 22.977576639410714, 29.008863819500405, 29.008863819500405, 23.232822736082706, 5.143752816112305, 29.008863819500405, 29.008863819500405, 27.088732327295762, 9.985603251744841, 29.008863819500405]",413.2,0.27,"[402.0, 589.0, 594.0, 650.0, 616.0, 542.0]",13.621329012345681
BO1_50_10_EI,41,"[3600.0, 3600.0, 1861.1334547388615, 96.29879292796765, 3600.0, 1776.1963306646337, 1296.7136984776998, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 2985.232907503182, 3600.0]","[29.008863819500405, 29.008863819500405, 14.997046371787764, 0.7759773805638006, 29.008863819500405, 14.312621520262963, 10.44894197000564, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 24.05505968979196, 29.008863819500405]",412.6,0.39,"[630.0, 617.0, 490.0, 512.0, 460.0, 518.0]",7.5001799382716055
BO1_50_10_EI,42,"[2362.943193368715, 3600.0, 2401.296842859551, 3600.0, 3600.0, 26.192873101226343, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 1411.729598190264, 1432.4725394960944, 3600.0, 3600.0, 1006.0430699742041, 672.110819545847, 3600.0]","[19.04063814156902, 29.008863819500405, 19.349692529085825, 29.008863819500405, 29.008863819500405, 0.2110626357874806, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 11.375742128849831, 11.542889117615589, 29.008863819500405, 29.008863819500405, 8.1067128926205, 5.415880898838413, 29.008863819500405]",393.9,0.4,"[495.0, 526.0, 496.0, 609.0, 607.0, 622.0]",3.2543671296296295
BO1_50_10_EI,43,"[2512.99019867583, 3600.0, 2171.1193160813405, 3600.0, 2522.6200101498157, 1147.922804314296, 1423.4071374800583, 3600.0, 3600.0, 3600.0, 3600.0, 2529.0848187509537, 2983.4979919893262, 3600.0, 3600.0, 2445.437619717316, 2483.6096704031747, 3600.0]","[20.249719570312894, 29.008863819500405, 17.494917937802906, 29.008863819500405, 20.32731676188409, 9.249982307125673, 11.469839947462194, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 20.379410304197854, 24.041079709825354, 29.008863819500405, 29.008863819500405, 19.705379691517454, 20.01297075264444, 29.008863819500405]",423.8,0.53,"[562.0, 581.0, 470.0, 538.0, 605.0, 602.0]",3.9816293209876537
BO1_50_10_EI,44,"[3600.0, 3578.735254465097, 2214.6711012957594, 3523.8682397648786, 3600.0, 1494.2683557383025, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 242.55384490139508, 449.48299930788926, 3600.0, 3600.0, 3341.082368887037, 393.6245002817563, 3600.0]","[29.008863819500405, 28.837512123006423, 17.84585899513102, 28.395392745889435, 29.008863819500405, 12.040840900389222, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 1.9545031821224423, 3.6219419766953207, 29.008863819500405, 29.008863819500405, 26.92250095799385, 3.171833201303435, 29.008863819500405]",412.7,0.3,"[507.0, 489.0, 548.0, 610.0, 611.0, 632.0]",4.590371450617284
BO1_50_10_EI,45,"[3600.0, 3600.0, 3067.37104827203, 3600.0, 2594.3775796059617, 2561.3179669768992, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 1990.2786283140363, 3600.0, 3173.5616532594295, 3600.0, 0.0, 1560.6588477600758, 3600.0]","[29.008863819500405, 29.008863819500405, 24.71693028422264, 29.008863819500405, 20.905540528654004, 20.63914558402014, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 16.03770046989554, 29.008863819500405, 25.57261606171982, 29.008863819500405, 0.0, 12.575816662047348, 29.008863819500405]",439.4,0.39,"[618.0, 554.0, 610.0, 646.0, 626.0, 589.0]",2.55150524691358
