Algorithm,Iteration,Lumens Config,Watts Config,Energy,Uniformity (IUDI),Avg Desk Lux,Objective
BO1_30_5_EI,11,"[0.0, 2245.2286747560456, 0.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 0.0, 0.0, 0.0, 3600.0, 3390.573261205134, 3600.0, 2021.5552785608363, 0.0, 3600.0, 0.0]","[0.0, 18.092092463787637, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 0.0, 29.008863819500405, 27.32129944564975, 29.008863819500405, 16.28972827204542, 0.0, 29.008863819500405, 0.0]",264.7,0.25,"[315.0, 397.0, 441.0, 444.0, 339.0, 211.0]",62.65693317901235
BO1_30_5_EI,12,"[3506.918810989931, 3600.0, 3569.829655116988, 3600.0, 3461.283754833451, 1331.2141602734416, 3600.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 2171.5665726260618, 2629.6522720264657]","[28.25881394834755, 29.008863819500405, 28.76575064558411, 29.008863819500405, 27.891085856836835, 10.72694730276746, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 17.498521938969073, 21.189784625515436]",424.4,0.29,"[630.0, 641.0, 531.0, 652.0, 512.0, 378.0]",31.12277839506173
BO1_30_5_EI,13,"[0.0, 0.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 3468.70751613301, 3600.0, 3600.0, 3600.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 27.95090665699444, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",231.0,0.19,"[164.0, 174.0, 335.0, 463.0, 455.0, 479.0]",60.25239351851852
BO1_30_5_EI,14,"[1520.9169806037157, 3600.0, 3174.9107548412876, 0.0, 3600.0, 3600.0, 2421.693809155344, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 2351.23283579673, 218.58887382092192, 0.0, 1237.141675154861, 622.3924950227321, 3600.0]","[12.255575991971924, 29.008863819500405, 25.58348714618282, 0.0, 29.008863819500405, 29.008863819500405, 19.51405164508738, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 18.94627587265697, 1.7613930203136337, 0.0, 9.968909549998882, 5.015249758442644, 29.008863819500405]",325.1,0.19,"[361.0, 226.0, 564.0, 556.0, 472.0, 497.0]",18.73260663580247
BO1_30_5_EI,15,"[0.0, 3600.0, 2853.008400529689, 0.0, 3161.998655452315, 3600.0, 2758.244543003996, 0.0, 3600.0, 3600.0, 3600.0, 0.0, 0.0, 3184.3852548214822, 1416.1670901488858, 0.0, 3600.0, 3600.0]","[0.0, 29.008863819500405, 22.989592268571226, 0.0, 25.479441220405437, 29.008863819500405, 22.225983424689737, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 25.659832834983742, 11.411499517718662, 0.0, 29.008863819500405, 29.008863819500405]",310.8,0.21,"[316.0, 347.0, 563.0, 435.0, 346.0, 483.0]",30.88522037037037
BO1_30_5_EI,16,"[0.0, 2557.2161825470116, 1147.1774077605414, 0.0, 1871.8851906586037, 2315.3559139705594, 2529.673722923874, 3600.0, 3600.0, 461.71465459432875, 3600.0, 3600.0, 0.0, 3600.0, 229.8827121775387, 0.0, 1155.4885542551347, 3600.0]","[0.0, 20.606093332369152, 9.243975888481398, 0.0, 15.083684050431941, 18.65717900056857, 20.384155704463126, 29.008863819500405, 29.008863819500405, 3.720504871831819, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 1.852398970004341, 0.0, 9.310947254271834, 29.008863819500405]",272.9,0.24,"[331.0, 448.0, 478.0, 456.0, 382.0, 294.0]",47.98263719135803
BO1_30_5_EI,17,"[3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 2650.5591386236238, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 675.0708042179449, 3600.0, 3600.0, 0.0, 3600.0, 3600.0]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 21.35825252718472, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 5.439732507799717, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405]",432.8,0.25,"[518.0, 480.0, 598.0, 632.0, 646.0, 641.0]",18.678865432098767
BO1_30_5_EI,18,"[0.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 2675.266781916209, 3600.0, 0.0, 0.0, 2062.8050372534194, 1436.5125721422855, 3600.0, 0.0, 0.0, 3509.418860612133, 9.841223812260829, 1350.840814368756]","[0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 21.557347154844553, 29.008863819500405, 0.0, 0.0, 16.622119558851082, 11.575443772298836, 29.008863819500405, 0.0, 0.0, 28.27895939252323, 0.07930075594086083, 10.88509922940174]",263.1,0.27,"[276.0, 222.0, 492.0, 556.0, 337.0, 233.0]",53.43386898148148
BO1_30_5_EI,19,"[0.0, 3600.0, 2068.6220105965353, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 1254.3477620140313, 3600.0, 1743.3195257109244, 0.0, 452.28072182905737, 937.3840255698113, 202.3673138839785, 0.0, 3587.6463784579078, 3600.0]","[0.0, 29.008863819500405, 16.668992833171117, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 10.107556502933372, 29.008863819500405, 14.047699643117845, 0.0, 3.644486074367908, 7.5534570956471505, 1.630679402771785, 0.0, 28.90931811811368, 29.008863819500405]",285.5,0.16,"[183.0, 173.0, 454.0, 542.0, 473.0, 540.0]",41.08676774691358
BO1_30_5_EI,20,"[0.0, 959.8460103699115, 3600.0, 2480.910961042785, 1181.7200023367743, 3600.0, 3600.0, 3600.0, 1931.2833430300975, 3600.0, 0.0, 0.0, 2344.346445054747, 0.0, 3358.057645706018, 2973.4099951649096, 2343.956707022834, 3600.0]","[0.0, 7.734456167364315, 29.008863819500405, 19.99122450477667, 9.522320727935329, 29.008863819500405, 29.008863819500405, 29.008863819500405, 15.56231541523044, 29.008863819500405, 0.0, 0.0, 18.890785213978624, 0.0, 27.05928803953278, 23.95979045257784, 18.887644698008334, 29.008863819500405]",315.7,0.16,"[167.0, 212.0, 517.0, 542.0, 524.0, 454.0]",45.14460447530865
BO1_30_5_EI,21,"[2582.4238970690617, 3600.0, 2674.270442158805, 780.7206905292044, 1354.140383708348, 699.1401788792563, 2528.3671583430028, 1549.550199422245, 260.6244335001979, 3600.0, 0.0, 0.0, 140.43592568076178, 183.05242133553287, 3600.0, 961.792498247297, 0.0, 3600.0]","[20.809217542861095, 29.008863819500405, 21.549318631416643, 6.291061164618891, 10.911687217633748, 5.6336839555137495, 20.37362738390816, 12.486302976811, 2.1001163054004666, 29.008863819500405, 0.0, 0.0, 1.1316351787329717, 1.4750396562089676, 29.008863819500405, 7.750141001186922, 0.0, 29.008863819500405]",226.5,0.24,"[194.0, 216.0, 432.0, 445.0, 277.0, 305.0]",66.19377546296296
BO1_30_5_EI,22,"[3600.0, 3600.0, 3106.757060564072, 0.0, 3600.0, 0.0, 2869.4551061259567, 3600.0, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 0.0, 2937.0290060593597, 3600.0, 0.0, 3134.263200152184]","[29.008863819500405, 29.008863819500405, 25.034303469492926, 0.0, 29.008863819500405, 0.0, 23.12212011382721, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 23.666631797416276, 29.008863819500405, 0.0, 25.255948429912845]",329.1,0.26,"[485.0, 341.0, 440.0, 563.0, 355.0, 385.0]",22.77026712962963
BO1_30_5_EI,23,"[819.3518462986884, 1207.9730720105513, 2236.085955343734, 618.7915911866085, 861.7581079387738, 1216.4399468407921, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 1428.1882755213385, 3600.0, 3164.1803852738058, 3059.603551934603, 1715.89797760627, 2977.9795548059287, 0.0]","[6.602351702648577, 9.733868428771565, 18.0184202686844, 4.986233611495637, 6.944062110707283, 9.802094656251347, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 11.50836644255712, 29.008863819500405, 25.49702163798393, 24.654339661036285, 13.826736322371232, 23.996612045172675, 0.0]",300.5,0.32,"[460.0, 468.0, 331.0, 497.0, 459.0, 289.0]",45.35549459876543
BO1_30_5_EI,24,"[3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405]",493.0,0.52,"[641.0, 648.0, 526.0, 560.0, 668.0, 665.0]",32.82415586419753
BO1_30_5_EI,25,"[3154.85457070523, 2001.7278865833018, 3472.3603957622354, 3460.696491533606, 2434.286087601328, 3600.0, 3600.0, 0.0, 2872.3166128710704, 3600.0, 3600.0, 0.0, 2490.9738078784894, 0.0, 2288.1089284653017, 0.0, 0.0, 3600.0]","[25.421874058865672, 16.1299587959976, 27.98034162580367, 27.886353678755892, 19.615520448036488, 29.008863819500405, 29.008863819500405, 0.0, 23.145178185907096, 29.008863819500405, 29.008863819500405, 0.0, 20.072311102969294, 0.0, 18.43762230834248, 0.0, 0.0, 29.008863819500405]",323.6,0.24,"[422.0, 301.0, 548.0, 438.0, 452.0, 520.0]",17.979733950617284
BO1_30_5_EI,26,"[3600.0, 0.0, 3600.0, 3600.0, 3600.0, 2881.411264923126, 2250.073589349087, 3600.0, 3557.7064864376107, 3600.0, 3600.0, 0.0, 3600.0, 513.0930804044095, 3600.0, 2676.6599424765, 3600.0, 3600.0]","[29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 23.21846305336927, 18.131132871467262, 29.008863819500405, 28.66806193745053, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 4.134513137827636, 29.008863819500405, 21.568573267336827, 29.008863819500405, 29.008863819500405]",414.7,0.24,"[500.0, 381.0, 436.0, 493.0, 644.0, 651.0]",25.654201697530866
BO1_30_5_EI,27,"[3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 2757.7956696684105, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 586.5296872323402, 380.849511031931, 0.0, 0.0, 3600.0, 3600.0]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 22.222366395394122, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 4.726266617504756, 3.0688921114579455, 0.0, 0.0, 29.008863819500405, 29.008863819500405]",378.0,0.18,"[389.0, 243.0, 577.0, 598.0, 621.0, 631.0]",27.94391666666667
BO1_30_5_EI,28,"[3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 351.4370369794606, 2975.170437143783, 1399.1429553217054, 0.0, 3600.0, 3600.0, 0.0, 2469.771379973243, 3600.0, 3600.0, 0.0, 0.0, 3600.0]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 2.8318858741294166, 23.973976125252083, 11.274318737483524, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 19.90146156303983, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405]",348.0,0.26,"[572.0, 472.0, 482.0, 530.0, 415.0, 479.0]",7.706462962962964
BO1_30_5_EI,29,"[3600.0, 3600.0, 3600.0, 2778.396431859402, 3600.0, 436.49210492955064, 3156.6125068164774, 2877.7170506384477, 3600.0, 2864.4821592851877, 3600.0, 0.0, 2511.8706290792893, 3600.0, 0.0, 3600.0, 3600.0, 3600.0]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 22.38836770233201, 29.008863819500405, 3.517261119496782, 25.436039539214164, 23.18869500917363, 29.008863819500405, 23.082048020025688, 29.008863819500405, 0.0, 20.240698058656644, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405]",407.8,0.19,"[568.0, 362.0, 499.0, 598.0, 591.0, 596.0]",13.890987345679013
BO1_30_5_EI,30,"[3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 2181.815811578897, 2138.551377606358, 0.0, 0.0, 3600.0, 3600.0, 0.0, 2191.7083184848184, 3600.0, 3600.0, 0.0, 153.439442669305, 3600.0]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 17.581110488145825, 17.23248491221884, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 17.660824484164532, 29.008863819500405, 29.008863819500405, 0.0, 1.236417749148308, 29.008863819500405]",343.7,0.29,"[562.0, 469.0, 514.0, 454.0, 365.0, 474.0]",10.668227932098766
BO1_30_10_EI,1,"[3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400]","[27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606]",493.2,0.71,"[612.0, 618.0, 625.0, 651.0, 645.0, 634.0]",26.53453888888889
BO1_30_10_EI,2,"[2867.554752696839, 660.3652435181898, 2806.88760098197, 2148.6605686073535, 1604.9979102729285, 359.9096969448105, 1653.296011077122, 1201.3510001004788, 514.3205445189869, 2343.198502615871, 203.08168449756099, 2599.1955801605695, 3378.7897524567015, 2.803557027651583, 3571.961613448384, 2222.93343465978, 2201.9513777578118, 25.438698790982667]","[23.1068070322066, 5.32123483898622, 22.61795004820282, 17.31394495251695, 12.933101613802808, 2.9001587183304633, 13.322288566294297, 9.680507655926501, 4.144404065422941, 18.88153507345585, 1.636435813840137, 20.94436406253481, 27.226347723261092, 0.022591112229263362, 28.78293000361309, 17.912437023849957, 17.74336323737157, 0.20498548582580714]",244.4,0.35,"[301.0, 321.0, 182.0, 316.0, 328.0, 339.0]",88.8180561728395
BO1_30_10_EI,3,"[83.02473014909674, 1889.1887769302014, 1439.49949817492, 167.99638756901555, 3505.5198678292536, 837.9768255490955, 326.1831643181549, 2226.1896335991146, 1376.8631685617863, 3539.631188904438, 1680.3464156927282, 3095.7854642507546, 2449.1071389160074, 1621.7973070903552, 47.75386017551951, 3391.926320465471, 2027.8375842439418, 1387.4994091436984]","[0.6690147473738658, 15.223116655360204, 11.599512475220951, 1.3537178692104397, 28.247541239558853, 6.752432115625266, 2.6283897205330775, 17.938675532627837, 11.09478782080408, 28.52241086949588, 13.540261206226658, 24.945894151899715, 19.734948742272422, 13.068471451171275, 0.38480145185753034, 27.33220242115609, 16.34035120261033, 11.180494835968561]",250.4,0.28,"[265.0, 301.0, 236.0, 295.0, 285.0, 425.0]",81.29954691358026
BO1_30_10_EI,4,"[57.478507992771114, 831.2177722397366, 867.6916776936424, 2459.74866777165, 2195.987968017436, 2999.5016822501925, 624.1127526279796, 1407.8181872636671, 656.0499160370244, 2719.3010771435497, 1530.5611481684814, 748.58998632548, 2043.7211801519697, 112.72785284001093, 3032.2251885419955, 1619.1148801311567, 1422.5408496065322, 3335.97191685766]","[0.46316283636398964, 6.697967544236396, 6.991874920980197, 19.820698370440372, 17.695309975966445, 24.170037729655057, 5.029111624721835, 11.344223910263233, 5.286461853642421, 21.912176286410556, 12.333288865177128, 6.032151380543755, 16.468341500015875, 0.9083630365834886, 24.43372432346491, 13.046856407180957, 11.462859384420083, 26.881320844944884]",230.9,0.25,"[198.0, 252.0, 349.0, 236.0, 281.0, 375.0]",87.89220200617284
BO1_30_10_EI,5,"[2618.1791850831155, 1175.5467677010076, 2053.598307859438, 1875.0033360929656, 3460.219287657658, 3040.321855241346, 2690.3523964945716, 1942.8916766006876, 2112.304196389854, 3474.9191061508977, 2185.3232916720654, 993.5970552811564, 1066.5846205346968, 594.960980626809, 56.291064268298165, 1524.245330542931, 1421.5734654320513, 1056.5574289849374]","[21.09733428753518, 9.472576693803447, 16.547931570180808, 15.108810121619385, 27.882508361463803, 24.498967407263063, 21.67890730454933, 15.655855572930601, 17.020984660675698, 28.000959759475407, 17.609373824915917, 8.006422685585466, 8.594557780295704, 4.794206129144311, 0.4535943937816129, 12.282395894785907, 11.45506418559268, 8.51375849302931]",268.8,0.44,"[292.0, 209.0, 363.0, 372.0, 379.0, 489.0]",50.074785185185185
BO1_30_10_EI,6,"[50.68736177430405, 715.8326547196988, 2560.83102989514, 2844.631945912341, 2181.4559092116415, 3334.683162648057, 2343.8772918070003, 3293.8548319576116, 3060.1388800432783, 1618.0224268975326, 343.4764193654808, 1334.9457079137592, 2407.8285095889864, 2397.3204838229885, 2128.672035747818, 988.9984547642312, 2020.4763330517246, 1378.5367491136437]","[0.4084396597445935, 5.768192221754221, 20.63522183638308, 22.92209464876987, 17.578210388490263, 26.870936040677336, 18.8870047687913, 26.541940628183816, 24.658653344426096, 13.038053399657798, 2.767739076273012, 10.757016179804667, 19.40232481538265, 19.31765095747775, 17.15287700038532, 7.9693670810977535, 16.28103411000584, 11.10827356255958]",282.2,0.22,"[246.0, 290.0, 380.0, 438.0, 510.0, 442.0]",54.520447839506176
BO1_30_10_EI,7,"[3498.1635434007744, 3056.0897673579025, 2598.226276193544, 849.5457110962409, 921.8459619407664, 145.56092233835287, 2558.386402868835, 399.2069549225929, 1581.6114067167728, 726.1891284074266, 3224.7489444246708, 1711.3328034556027, 2027.7920591149816, 2503.8579111340596, 501.59323586115255, 2175.9025654001425, 1943.4279286860237, 731.02040904517]","[28.188263846903904, 24.62602552262613, 20.936553393985044, 6.84565440045319, 7.428251103471124, 1.1729324926539313, 20.615522988467646, 3.2168167197630373, 12.744652753559814, 5.851644870325758, 25.985084161359154, 13.789950068135397, 16.339984360314116, 20.17613143540741, 4.041847186632978, 17.53346144560953, 15.660176701740724, 5.890575415351894]",250.9,0.44,"[471.0, 362.0, 314.0, 385.0, 278.0, 236.0]",61.040504475308644
BO1_30_10_EI,8,"[3394.2728540087323, 2155.91567935873, 2501.225758942937, 3169.6842204549284, 2247.674573281656, 1064.2812690157705, 379.7793353889743, 1643.5244537384772, 786.3855739806012, 1499.4358123333188, 3179.8089321079265, 1167.6420756189864, 439.51663692242414, 1282.67221707711, 3264.5823895647154, 979.6760977846874, 2331.684433948905, 1.8733571831369482]","[27.351110830046192, 17.372406763567525, 20.1549215063895, 25.541371639443422, 18.111801557467015, 8.575997332923212, 3.060268617155313, 13.243549184032855, 6.3367088958952555, 12.08248035723867, 25.622956745430514, 9.408880544874991, 3.541632851913168, 10.335795463957373, 26.30606276845057, 7.894247363293211, 18.788754504020186, 0.015095545391917391]",253.7,0.36,"[363.0, 387.0, 205.0, 332.0, 373.0, 366.0]",75.92586682098765
BO1_30_10_EI,9,"[1269.2478828030087, 1097.2125293689048, 592.7610713145904, 1922.7219097515915, 1745.38789689234, 2492.7697184049734, 969.8844016746775, 878.8518800919873, 605.8477518225501, 787.5511904630531, 2009.1672072624285, 1453.8102158089473, 233.61208959233366, 914.0954901636411, 888.7538262189645, 2506.6953822232385, 2564.1741237279916, 533.1129478322397]","[10.227621940394913, 8.841358012642264, 4.776479220907255, 15.49332723409824, 14.06436661476503, 20.086782581828956, 7.815345702455097, 7.081804029750099, 4.881931924436342, 6.346101454174481, 16.18990497391159, 11.71482849161118, 1.8824503593258153, 7.365797664493482, 7.161594087179408, 20.198995827745676, 20.66216054575336, 4.295833584466074]",189.2,0.45,"[203.0, 237.0, 240.0, 204.0, 219.0, 266.0]",110.1123413580247
