Algorithm,Iteration,Lumens Config,Watts Config,Energy,Uniformity (IUDI),Avg Desk Lux,Objective
BO1_50_5_PI,14,"[3600.0, 1685.3668961005415, 1982.3414102553463, 3600.0, 1961.096457244528, 2656.4136699399787, 3311.919963563742, 3356.24749184467, 14.252453368166947, 864.4112060868052, 850.5644699656484, 3475.690304038374, 1847.0530529442224, 3352.29382981416, 2016.3887046435127, 173.4657586654674, 2896.0056565913037, 2545.280902873531]","[29.008863819500405, 13.580716326354082, 15.97374222607048, 29.008863819500405, 15.802550018086446, 21.405428444318925, 26.687509778918148, 27.044701787628284, 0.11484652190303744, 6.965440822617286, 6.853863577483065, 28.00717408572421, 14.883586244514282, 27.01284310889734, 16.248095927828466, 1.397790158464685, 23.33606492015555, 20.509918637175915]",323.8,0.5,"[439.0, 438.0, 472.0, 489.0, 408.0, 325.0]",11.220116975308644
BO1_50_5_PI,15,"[3600.0, 1849.7116471820343, 2434.896686805165, 3600.0, 1833.019548940894, 2053.4135824950563, 3600.0, 3600.0, 606.5598254683082, 923.8748992631977, 497.8694204620873, 3118.3851648627356, 2458.410877022387, 2488.8400610084245, 2759.561641146424, 1583.4402711925227, 3383.7279523867765, 1942.0972608220843]","[29.008863819500405, 14.90500924401317, 19.620440667245486, 29.008863819500405, 14.77050402047457, 16.546443049919873, 29.008863819500405, 29.008863819500405, 4.887669826497246, 7.444600316383544, 4.011840616132855, 25.12800294007039, 19.80991842886694, 20.055117332864018, 22.236596624870458, 12.759389775926856, 27.266139825840263, 15.6494541565035]",341.0,0.5,"[420.0, 422.0, 448.0, 532.0, 468.0, 359.0]",14.153057098765432
BO1_50_5_PI,16,"[3600.0, 1683.5807307126222, 3151.7977613194803, 3600.0, 1907.8496205000201, 2558.3901457061097, 3600.0, 3460.8193947163477, 339.7968127231972, 934.2968690316281, 1085.0343423683048, 2999.3351308170268, 1953.126833028477, 3600.0, 2644.926328124501, 1303.973846692209, 2881.3329349790592, 1769.7010947141314]","[29.008863819500405, 13.566323373993733, 25.39724223464529, 29.008863819500405, 15.373486063658502, 20.61555314831676, 29.008863819500405, 27.887344034781208, 2.738088740718753, 7.528580733534474, 8.743225965900926, 24.168695655254044, 15.738330644870887, 29.008863819500405, 21.31286324032636, 10.507444373023441, 23.217831869291373, 14.260282793828617]",347.0,0.49,"[459.0, 467.0, 461.0, 552.0, 475.0, 350.0]",8.474547839506174
BO1_50_5_PI,17,"[3600.0, 1789.006825368511, 3600.0, 3600.0, 1265.1659382483565, 3600.0, 3600.0, 3600.0, 0.0, 1751.5542208614916, 478.34699376586826, 2248.7086939652063, 2761.856853771187, 3600.0, 3600.0, 3101.3621067321756, 3600.0, 0.0]","[29.008863819500405, 14.415848713686632, 29.008863819500405, 29.008863819500405, 10.194729558810286, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 14.114054962622818, 3.8545285557281894, 18.120134520267577, 22.2550914888895, 29.008863819500405, 29.008863819500405, 24.990830835875713, 29.008863819500405, 0.0]",369.0,0.49,"[463.0, 462.0, 449.0, 583.0, 499.0, 367.0]",10.216680555555556
BO1_50_5_PI,18,"[3600.0, 1544.3953601336693, 3600.0, 3600.0, 3600.0, 674.6568076995558, 3600.0, 3600.0, 2212.4036518022735, 181.87086129035836, 1743.687210177903, 1249.3271169028003, 2690.3671864842754, 3600.0, 2957.7847017166955, 2039.5529980707204, 696.9171222124528, 3600.0]","[29.008863819500405, 12.444765190440528, 29.008863819500405, 29.008863819500405, 29.008863819500405, 5.436396516515357, 29.008863819500405, 29.008863819500405, 17.827587846915986, 1.4655186244186815, 14.050662451070934, 10.067100055622888, 21.679026482548554, 29.008863819500405, 23.833881560972568, 16.434754214913138, 5.615770525483101, 29.008863819500405]",360.8,0.4,"[513.0, 440.0, 458.0, 577.0, 571.0, 442.0]",20.890976543209877
BO1_50_5_PI,19,"[3600.0, 1708.1478829071718, 3352.162776551986, 3600.0, 1014.8612556612256, 2483.7126697836457, 3600.0, 3557.409149713653, 0.0, 750.5716613919578, 656.0309495884469, 3353.4892515621555, 2425.910214811672, 3600.0, 3320.565902934812, 625.5623773283719, 3185.305610822402, 1919.7749205834627]","[29.008863819500405, 13.76428592189502, 27.01178707938748, 29.008863819500405, 8.177769989212132, 20.01380072347821, 29.008863819500405, 28.6656659928578, 0.0, 6.048119753359854, 5.286309021663553, 27.022475838534696, 19.548027516612994, 29.008863819500405, 26.757178911642324, 5.040792726256019, 25.667249079954892, 15.469580343138299]",344.5,0.41,"[467.0, 493.0, 468.0, 564.0, 467.0, 297.0]",6.049760030864198
BO1_50_5_PI,20,"[3600.0, 1746.1804761782494, 3599.8570281917273, 3600.0, 0.0, 1997.3090297317367, 3600.0, 2510.6271440072783, 0.0, 0.0, 738.7410409320562, 2981.8957664177933, 2842.758682271481, 3600.0, 3600.0, 374.87232189367245, 3600.0, 3299.4745346744985]","[29.008863819500405, 14.070753232701446, 29.00771175013479, 29.008863819500405, 0.0, 16.094351569151787, 29.008863819500405, 20.230678033902326, 0.0, 0.0, 5.952788403964997, 24.028168947766265, 22.906999857143283, 29.008863819500405, 29.008863819500405, 3.0207278154204067, 29.008863819500405, 26.587224292300554]",335.9,0.21,"[490.0, 492.0, 498.0, 537.0, 433.0, 227.0]",5.3332899691358024
BO1_50_5_PI,21,"[446.50390777031396, 1759.111080681841, 184.0644894189182, 3600.0, 2804.2637209838167, 2501.806617175205, 3600.0, 3387.051376497711, 3589.8839539688865, 3198.5589884695146, 349.9811234502715, 534.1753525748818, 2379.2457891985364, 3600.0, 3600.0, 0.0, 3600.0, 1201.5661009628632]","[3.5979364042732795, 14.174948273020476, 1.4831949187664644, 29.008863819500405, 22.596806776662504, 20.15960207232236, 29.008863819500405, 27.292920036242634, 28.92734854124808, 25.77404503198642, 2.8201540971013017, 4.304394460716211, 19.172004747772252, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 9.682240942488825]",325.1,0.28,"[308.0, 348.0, 427.0, 452.0, 510.0, 576.0]",39.44260663580247
BO1_50_5_PI,22,"[3020.2617974091745, 1598.3550803089886, 3600.0, 3600.0, 936.2482845233867, 2680.4025778346063, 3486.4379997779397, 3291.328856203295, 0.0, 2034.1336217480366, 2373.0933861336753, 3600.0, 2228.3328858115296, 1558.6337095555896, 986.4429598921519, 1223.1255239572085, 3051.6869624123483, 3600.0]","[24.337323105633963, 12.87957357219169, 29.008863819500405, 29.008863819500405, 7.5443052741610535, 21.598731489400535, 28.093779208524897, 26.52158627077595, 0.0, 16.391084784432206, 19.12242857480802, 29.008863819500405, 17.95594589695028, 12.55949806249468, 7.948774858115648, 9.855967155174929, 24.590547642323518, 29.008863819500405]",345.4,0.54,"[429.0, 412.0, 514.0, 543.0, 461.0, 345.0]",9.521483641975308
BO1_50_5_PI,23,"[2409.605200114464, 1673.9880809235292, 3473.923655924116, 3600.0, 210.42663501443462, 3455.0425564373477, 1382.9843305572301, 2370.0063441611546, 553.4596753996611, 566.507845494045, 2720.4925301985954, 267.9148709910907, 205.60279866245077, 3600.0, 2176.593002157641, 0.0, 1833.4825757763801, 2951.18714435002]","[19.416641419133473, 13.489025631938189, 27.992938403901015, 29.008863819500405, 1.695621555313736, 27.84079416951932, 11.144112252677116, 19.097553135867482, 4.459787875903797, 4.564930261837591, 21.92177703624976, 2.1588627799443247, 1.6567509964742206, 29.008863819500405, 17.539024997241267, 0.0, 14.77423509892329, 23.78071832675278]",269.6,0.36,"[392.0, 372.0, 434.0, 433.0, 420.0, 254.0]",28.656317283950617
BO1_50_5_PI,24,"[0.0, 3481.018644039071, 3600.0, 0.0, 624.9552369204677, 3600.0, 3600.0, 1573.0173025892025, 0.0, 0.0, 3600.0, 3600.0, 2406.05350420228, 3600.0, 2212.9303721170186, 2835.196360066519, 0.0, 3600.0]","[0.0, 28.050109943908712, 29.008863819500405, 0.0, 5.035900378085961, 29.008863819500405, 29.008863819500405, 12.675401310146677, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 19.38802179050991, 29.008863819500405, 17.831832168549706, 22.846062530753578, 0.0, 29.008863819500405]",308.8,0.17,"[440.0, 554.0, 617.0, 546.0, 277.0, 119.0]",4.72139012345679
BO1_50_5_PI,25,"[3119.6723922517185, 1825.5851156297647, 3504.405796155146, 860.922910124633, 1988.7867190971515, 3588.2111115757643, 3593.2922207788515, 3127.4868583335024, 0.0, 2019.179549773332, 887.8770848161804, 3543.1256470185695, 333.52758127720887, 2850.73959514358, 3600.0, 574.135888143561, 3076.365844350739, 2652.872414097147]","[25.13837544119032, 14.710597225058539, 28.238564030259035, 6.937332071914851, 16.025678638977855, 28.913868747588754, 28.9548124156233, 25.201344547409366, 0.0, 16.270584607359645, 7.154529289413219, 28.550569274928037, 2.687571162588307, 22.971310194549396, 29.008863819500405, 4.626397164734578, 24.78941051048138, 21.376892941959284]",331.6,0.47,"[359.0, 483.0, 520.0, 548.0, 367.0, 294.0]",3.165054938271605
BO1_50_5_PI,26,"[1802.3836559310898, 1821.6347929093413, 3600.0, 940.975310949634, 610.4218142213543, 3600.0, 3600.0, 3325.246388345153, 0.0, 408.39434375825397, 846.7242689262673, 3600.0, 202.54773736625393, 3273.818281708294, 3600.0, 176.6618624367658, 2825.9677516793536, 3600.0]","[14.523639451499516, 14.678765454547472, 29.008863819500405, 7.582395736902773, 4.918789800333235, 29.008863819500405, 29.008863819500405, 26.794894346052804, 0.0, 3.2908488618715066, 6.822919169430035, 29.008863819500405, 1.6321332583904427, 26.380485751074087, 29.008863819500405, 1.4235444193131814, 22.771698240768362, 29.008863819500405]",304.8,0.32,"[319.0, 490.0, 553.0, 559.0, 364.0, 175.0]",4.06372962962963
BO1_50_5_PI,27,"[2788.8861407830186, 1848.5683748404008, 3600.0, 967.138424332896, 2271.543639875959, 3600.0, 3600.0, 3066.5427969650254, 0.0, 843.7337411621755, 2379.6020257691225, 1548.3750297892702, 1550.434231716659, 3600.0, 3600.0, 1294.3108933191347, 3019.3710612813047, 2796.503618972985]","[22.472893962796284, 14.895796735216768, 29.008863819500405, 7.793218568355327, 18.3041389192261, 29.008863819500405, 29.008863819500405, 24.710256220507862, 0.0, 6.7988214436919865, 19.17487530837327, 12.476833439075506, 12.493426524711193, 29.008863819500405, 29.008863819500405, 10.429580123441859, 24.33014553812494, 22.534275737090933]",341.4,0.41,"[462.0, 483.0, 539.0, 557.0, 374.0, 265.0]",3.8438231481481484
BO1_50_5_PI,28,"[3267.844505858352, 1717.965892098384, 3600.0, 3600.0, 2330.7199094974285, 1953.6031932158312, 3600.0, 3060.962175449465, 0.0, 1232.7392726876935, 3316.5478594276924, 3600.0, 15.072432343197312, 2523.9129443400957, 3516.6535971267044, 2010.2092518019915, 818.3789958143399, 337.95595395445594]","[26.33234895937431, 13.84339961400793, 29.008863819500405, 29.008863819500405, 18.78098234889145, 15.742169163705329, 29.008863819500405, 24.665287473404234, 0.0, 9.933434912874244, 26.724801445831528, 29.008863819500405, 0.12145392702012339, 20.33773524851004, 28.337257027612445, 16.19830178728438, 6.594512456199355, 2.723255068126156]",326.1,0.36,"[413.0, 555.0, 374.0, 543.0, 465.0, 357.0]",15.26452175925926
BO1_50_5_PI,29,"[3600.0, 1779.4995050923635, 3600.0, 2225.201581187932, 3124.283322934969, 3600.0, 3600.0, 1942.7023707856038, 0.0, 3572.3533906996977, 426.3940148462152, 3586.3752605365576, 1695.2231399949997, 2943.926354201493, 3600.0, 45.50853571952549, 3081.901535095913, 2704.3863101463826]","[29.008863819500405, 14.339238558359094, 29.008863819500405, 17.93071378878269, 25.175530402376868, 29.008863819500405, 29.008863819500405, 15.654330143316711, 0.0, 28.78608695164946, 3.43589053058997, 28.89907542736952, 13.66013811438356, 23.722210751019283, 29.008863819500405, 0.3667085875868291, 24.83401720464072, 21.791992829543776]",363.6,0.5,"[417.0, 481.0, 528.0, 516.0, 389.0, 439.0]",3.0963388888888894
BO1_50_5_PI,30,"[3213.0123414956565, 2959.0686816831403, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 3600.0, 0.0, 317.81969761294806, 3370.8859334791864, 3201.9892150201877, 0.0, 3600.0, 3517.5198375137206, 1895.633257309272, 0.0, 2643.5121564901524]","[25.890510406894897, 23.84422789430411, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 2.5609967575580024, 27.162658609824227, 25.80168585834156, 0.0, 29.008863819500405, 28.34423720800742, 15.275046392500178, 0.0, 21.301467820226854]",315.2,0.13,"[467.0, 578.0, 564.0, 605.0, 344.0, 111.0]",5.173646913580247
BO1_50_5_PI,31,"[2900.787815793988, 1844.6969315557208, 3600.0, 31.671340191983507, 2243.209724137915, 3600.0, 3600.0, 992.1823609732986, 0.0, 707.934392286023, 2084.7815722421674, 2006.6223879986132, 851.6649181458966, 2935.9315267798693, 3099.7697873767306, 1698.6305151759652, 2998.765700923964, 2594.634810129454]","[23.374599643787175, 14.864600576597267, 29.008863819500405, 0.2552082207250887, 18.075823723915512, 29.008863819500405, 29.008863819500405, 7.995023053773559, 0.0, 5.704547883046116, 16.799206867382495, 16.16939877517013, 6.862731008427854, 23.657788289926426, 24.97799989828147, 13.687594803996497, 24.164107179081096, 20.907613296772393]",304.8,0.36,"[403.0, 445.0, 514.0, 466.0, 264.0, 220.0]",11.52372962962963
BO1_50_5_PI,32,"[3501.7609510010448, 1802.1460768517634, 3600.0, 2566.121534589003, 3234.9763462279248, 2922.8515168378544, 3600.0, 2626.4417473225785, 0.0, 3600.0, 275.45648801662765, 3416.6021610287335, 1704.6511103428732, 3203.7531470617196, 2738.9856039023543, 576.7997013996662, 3169.334255446466, 2560.8942226863273]","[28.217251821120428, 14.521725035066588, 29.008863819500405, 20.677852816994385, 26.06749674639746, 23.552389337935974, 29.008863819500405, 21.163914160536493, 0.0, 29.008863819500405, 2.2196332636311658, 27.531040781859257, 13.736108866582379, 25.815899654002575, 22.07079455199319, 4.647862219175392, 25.53855161520118, 20.635731045014726]",363.3,0.49,"[412.0, 449.0, 501.0, 539.0, 425.0, 460.0]",6.405764351851852
BO1_50_5_PI,33,"[2133.4878869172016, 1854.04092345882, 3600.0, 1647.5459706073943, 1689.640798784083, 3600.0, 3600.0, 1677.6484263151492, 0.0, 1816.5009373407308, 1308.3205423983572, 2723.8555936040184, 2347.1421418643245, 3600.0, 3600.0, 1954.411681171806, 2317.890870050784, 3481.5183716157308]","[17.191683214481884, 14.939894628999356, 29.008863819500405, 13.27595463825459, 13.615155509944264, 29.008863819500405, 29.008863819500405, 13.518520759993145, 0.0, 14.637396755364472, 10.542470124080236, 21.948876660789836, 18.9133129884313, 29.008863819500405, 29.008863819500405, 15.748683973987157, 18.677605721601807, 28.054136757580427]",345.9,0.44,"[436.0, 497.0, 562.0, 512.0, 355.0, 299.0]",2.122441203703704
BO1_50_5_PI,34,"[2735.959963967653, 1948.0855786435636, 3600.0, 2698.489094385827, 531.6937198256654, 3600.0, 3600.0, 2298.2298773961807, 0.0, 2186.5091862513113, 2203.2028908979496, 3576.5019444318077, 2218.2157429666054, 3600.0, 3600.0, 3273.3976512212216, 2245.2635484670886, 3600.0]","[22.04641389176191, 15.697708127667717, 29.008863819500405, 21.744472960401506, 4.284397420029536, 29.008863819500405, 29.008863819500405, 18.519177094248032, 0.0, 17.618929784458594, 17.753447952441174, 28.819516071166863, 17.874421780552826, 29.008863819500405, 29.008863819500405, 26.377096303152474, 18.09237347676945, 29.008863819500405]",382.8,0.46,"[495.0, 573.0, 577.0, 549.0, 424.0, 316.0]",1.673109259259259
BO1_50_5_PI,35,"[2143.764144314498, 1855.8284329618812, 3600.0, 2605.695586494634, 3327.4067794089297, 3600.0, 3600.0, 2272.5451943279654, 0.0, 2455.333995361697, 1406.8093805112396, 3357.372219969005, 907.5184663122809, 3600.0, 3600.0, 13.362958770980716, 2694.707556460581, 3600.0]","[17.27448947876308, 14.954298412263347, 29.008863819500405, 20.996741228804463, 26.81230281554335, 29.008863819500405, 29.008863819500405, 18.312209462755565, 0.0, 19.785124861899252, 11.33609492756841, 27.05376486679295, 7.3127998897041175, 29.008863819500405, 29.008863819500405, 0.10767895867027169, 21.71400126076214, 29.008863819500405]",359.7,0.48,"[391.0, 519.0, 562.0, 536.0, 411.0, 412.0]",1.4088699074074076
BO1_50_5_PI,36,"[1782.130709969381, 2752.8410585818415, 3600.0, 2740.688989914944, 3244.15351993435, 3600.0, 3600.0, 1486.0452255540838, 0.0, 1653.208875015595, 0.0, 3263.8585158172623, 1915.5364924918972, 3600.0, 3600.0, 523.3953979269021, 0.0, 3600.0]","[14.360440853903151, 22.182442051424992, 29.008863819500405, 22.08452046667965, 26.141446574813457, 29.008863819500405, 29.008863819500405, 11.974578771588105, 0.0, 13.321586422365794, 0.0, 26.30022978096102, 15.43542701443914, 29.008863819500405, 29.008863819500405, 4.217529395059646, 0.0, 29.008863819500405]",330.0,0.25,"[367.0, 472.0, 591.0, 532.0, 381.0, 361.0]",6.6819907407407415
BO1_50_5_PI,37,"[2385.5500303081635, 1882.276245792649, 3600.0, 2260.461469884774, 3003.205786264555, 3600.0, 3600.0, 3600.0, 0.0, 2101.5039013966225, 2821.2459243689755, 3588.1091852392924, 924.4110771853334, 3367.602782042767, 3600.0, 1080.268317884571, 3278.030934848864, 3429.451288676948]","[19.222804434392938, 15.16741535691095, 29.008863819500405, 18.214838596976424, 24.199885465467812, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 16.93395569215651, 22.733649672594485, 28.91304742336255, 7.448920847585281, 27.13620291734704, 29.008863819500405, 8.704821256120637, 26.414431384761194, 27.634579280233265]",387.5,0.5,"[446.0, 576.0, 564.0, 590.0, 451.0, 391.0]",1.2421103395061728
BO1_50_5_PI,38,"[958.3063708797176, 1832.6652506738885, 3600.0, 1834.6991702469265, 1435.5046431991877, 3600.0, 3600.0, 3600.0, 0.0, 2897.1922511351813, 46.37821202137844, 3016.381787514003, 1467.5304188592947, 3277.9740713326055, 3600.0, 1850.248673780422, 2703.1885405835546, 3600.0]","[7.72204972505816, 14.767649078758168, 29.008863819500405, 14.7840384387343, 11.567321863007153, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 23.345626520025636, 0.3737164546444677, 24.306057917115254, 11.825386131017686, 26.413973177539127, 29.008863819500405, 14.909336613863191, 21.78234118117288, 29.008863819500405]",345.8,0.34,"[305.0, 450.0, 563.0, 581.0, 431.0, 348.0]",7.922249691358025
BO1_50_5_PI,39,"[2647.7015109810095, 1893.8972692396783, 3600.0, 1819.955988847937, 1030.3560528559256, 3600.0, 3600.0, 1696.2885525495885, 0.0, 1586.272090364867, 49.95043935281023, 3600.0, 445.3521639013406, 3600.0, 2822.652367680738, 780.3409789604787, 2474.798715494829, 3455.868478285973]","[21.335225712981543, 15.261057769860422, 29.008863819500405, 14.665237621659445, 8.302627339693196, 29.008863819500405, 29.008863819500405, 13.668723227635686, 0.0, 12.782208625019074, 0.4025015258083016, 29.008863819500405, 3.5886556317593925, 29.008863819500405, 22.744982817733586, 6.28800144206671, 19.941971921795563, 27.84744946241719]",311.8,0.46,"[341.0, 452.0, 548.0, 503.0, 346.0, 262.0]",6.3371354938271605
BO1_50_5_PI,40,"[2229.565041432903, 1633.2582221743896, 3600.0, 3250.23219699319, 899.7491105832454, 3600.0, 3600.0, 2320.237660268074, 58.42699154737621, 3568.770214764751, 3599.74917749826, 3600.0, 3583.6597298983406, 3600.0, 3600.0, 247.74827223496482, 2490.260905131718, 3600.0]","[17.965874628790516, 13.16082370809339, 29.008863819500405, 26.190428662314183, 7.2501942835072155, 29.008863819500405, 29.008863819500405, 18.696516198775775, 0.4708057336613716, 28.75721365644441, 29.006842687334892, 29.008863819500405, 28.877193633346824, 29.008863819500405, 29.008863819500405, 1.99635996966128, 20.06656651999773, 29.008863819500405]",395.7,0.46,"[571.0, 613.0, 575.0, 542.0, 438.0, 390.0]",8.797814351851851
BO1_50_5_PI,41,"[2878.91485377312, 2012.2039837436507, 3600.0, 3396.5333944820536, 2742.3311520523876, 3600.0, 3600.0, 3600.0, 0.0, 3240.952965298276, 2658.6955952211338, 3600.0, 1855.3857582895955, 3600.0, 3498.928294886129, 2179.716421629855, 3356.787429178434, 3410.9529571313487]","[23.198346928067043, 16.21437537263216, 29.008863819500405, 27.369326305254262, 22.097753038294822, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 26.115656448817695, 21.42381623868762, 29.008863819500405, 14.950731331906491, 29.008863819500405, 28.19442622793013, 17.564193566719222, 27.04905261223557, 27.485519396707083]",425.7,0.55,"[505.0, 587.0, 579.0, 606.0, 506.0, 474.0]",1.8652680555555547
BO1_50_5_PI,42,"[3576.646489883002, 2012.2818598494339, 3600.0, 3029.702247566649, 2959.6011355390283, 3600.0, 3600.0, 2366.8263426397225, 0.0, 3388.8186049304577, 1483.9589373986216, 3600.0, 2740.169331075334, 3600.0, 3600.0, 336.03096234254133, 2590.660262158514, 3558.4846393354615]","[28.820680820975035, 16.215002899673117, 29.008863819500405, 24.413394420359783, 23.848518416914008, 29.008863819500405, 29.008863819500405, 19.071928627233866, 0.0, 27.307160394282498, 11.957767424646429, 29.008863819500405, 22.080333046537746, 29.008863819500405, 29.008863819500405, 2.7077434515917918, 20.875586318763208, 28.674332307296226]",400.0,0.5,"[522.0, 548.0, 581.0, 554.0, 438.0, 454.0]",3.4660493827160495
BO1_50_5_PI,43,"[2386.69421363043, 1904.1060559207333, 3600.0, 2112.929456576666, 2082.735821124146, 3600.0, 3600.0, 2580.68266674121, 0.0, 1712.7963613384766, 1813.767390403851, 3600.0, 1320.0245072088385, 3560.968541481229, 3600.0, 2898.1302383571247, 2100.1075979354864, 3599.643739287301]","[19.23202428388743, 15.343320353914049, 29.008863819500405, 17.026023018345416, 16.782722168607137, 29.008863819500405, 29.008863819500405, 20.795186678011365, 0.0, 13.801743443501021, 14.615369785687761, 29.008863819500405, 10.636780880006757, 28.69434763482054, 29.008863819500405, 23.353184837688353, 16.92270425411351, 29.005993064361814]",371.1,0.45,"[433.0, 552.0, 569.0, 553.0, 412.0, 334.0]",1.7607023148148147
BO1_50_5_PI,44,"[1905.4576145743633, 2016.0678457216354, 3600.0, 3600.0, 1194.8479808389552, 3600.0, 3600.0, 2455.3702402931426, 0.0, 1820.8781686014408, 1818.6539054473901, 3600.0, 1924.8484370274205, 3454.623016542451, 3600.0, 3404.126316071609, 1549.6405083788286, 3600.0]","[15.354211237504943, 16.24551044094791, 29.008863819500405, 29.008863819500405, 9.628106211433966, 29.008863819500405, 29.008863819500405, 19.785416924199378, 0.0, 14.672668562461249, 14.654745410534973, 29.008863819500405, 15.510462828585178, 27.83741350960879, 29.008863819500405, 27.43051020202747, 12.487030687984115, 29.008863819500405]",376.6,0.48,"[434.0, 553.0, 576.0, 558.0, 461.0, 352.0]",1.4412354938271608
BO1_50_5_PI,45,"[1928.5808752639898, 1891.0163824969304, 3600.0, 2796.419714680127, 798.4375898132778, 3596.427077262827, 3571.4878726964257, 3600.0, 0.0, 1286.5672174639656, 2999.015336425164, 2082.495354679364, 0.0, 3533.1526729145467, 3492.473987742183, 3350.7609271175374, 2906.1953063530686, 3539.2277569709436]","[15.540538882062771, 15.23784353341604, 29.008863819500405, 22.53359963481166, 6.4338242531287495, 28.98007314474478, 28.779112592235503, 29.008863819500405, 0.0, 10.367181446123816, 24.166118746375215, 16.780784485732184, 0.0, 28.47020687280054, 28.142417306544587, 27.00049095179321, 23.418173298574285, 28.51916000782388]",362.3,0.42,"[401.0, 522.0, 561.0, 587.0, 467.0, 301.0]",2.0738492283950616
BO1_50_5_PI,46,"[2269.85590206856, 1984.527451046046, 3600.0, 2035.2715923128742, 223.55049730567617, 3600.0, 3600.0, 2061.552283310118, 0.0, 2988.1754366308187, 1689.4967916705023, 3600.0, 980.4277166352869, 3600.0, 3600.0, 3508.5326824130166, 3269.0238708624993, 3560.4033498370263]","[18.290539098054474, 15.991357381515279, 29.008863819500405, 16.400254571417197, 1.8013738703116533, 29.008863819500405, 29.008863819500405, 16.612024845367593, 0.0, 24.07877064166655, 13.613995098070124, 29.008863819500405, 7.900303921315769, 29.008863819500405, 29.008863819500405, 28.271818552884906, 26.341852303485087, 28.689793310532043]",372.0,0.49,"[412.0, 549.0, 567.0, 537.0, 396.0, 322.0]",1.3224259259259257
BO1_50_5_PI,47,"[5.821195579733798, 1977.4090957828507, 3600.0, 2577.005092493455, 918.5303698245399, 3600.0, 3600.0, 2142.4891960363584, 0.0, 2445.4277160108545, 1874.8417677127086, 3600.0, 3048.3855949297595, 3439.062839093417, 3600.0, 3462.5441634070685, 610.0992507039294, 3600.0]","[0.04690729717754874, 15.933997548612819, 29.008863819500405, 20.765552719528245, 7.4015340034209505, 29.008863819500405, 29.008863819500405, 17.264215922936007, 0.0, 19.705299887275217, 15.107508200747048, 29.008863819500405, 24.563945164623366, 27.712029323879268, 29.008863819500405, 27.901242251467114, 4.916190577791535, 29.008863819500405]",355.3,0.25,"[399.0, 547.0, 576.0, 540.0, 412.0, 325.0]",3.9304433641975307
BO1_50_5_PI,48,"[2281.9754420164786, 1951.886468112578, 3600.0, 3600.0, 13.053655232691616, 3600.0, 3505.84222374946, 3600.0, 0.0, 2704.307108353023, 2939.078644535098, 3600.0, 882.7977586421426, 1288.7505510309766, 3600.0, 1573.0682815608582, 2325.3806858097396, 3389.818871354305]","[18.38819856580563, 15.728335762389833, 29.008863819500405, 29.008863819500405, 0.10518658527551665, 29.008863819500405, 28.250138789278488, 29.008863819500405, 0.0, 21.791354620088825, 23.683147820589028, 29.008863819500405, 7.113599989058361, 10.384774786712141, 29.008863819500405, 12.675812099604014, 18.73795878976422, 27.315220558858222]",358.2,0.53,"[373.0, 514.0, 550.0, 580.0, 486.0, 340.0]",0.8559972222222216
BO1_50_5_PI,49,"[2621.805926281418, 1947.2755835540222, 3600.0, 3600.0, 1582.7509102052218, 3600.0, 3600.0, 1962.0152824652343, 0.0, 701.4705751195376, 1672.6322344258876, 3600.0, 1560.2828711724576, 3600.0, 3600.0, 1057.9255487602297, 2297.4637297768722, 3600.0]","[21.12655863240466, 15.691181172876892, 29.008863819500405, 29.008863819500405, 12.753834892870442, 29.008863819500405, 29.008863819500405, 15.8099539280035, 0.0, 5.652462329730359, 13.478100196824236, 29.008863819500405, 12.572787036039143, 29.008863819500405, 29.008863819500405, 8.52478282643215, 18.513003463149655, 29.008863819500405]",356.2,0.4,"[446.0, 545.0, 569.0, 532.0, 428.0, 311.0]",2.2821669753086415
BO1_50_5_PI,50,"[2034.5774290515362, 2213.868460805547, 3600.0, 3600.0, 0.0, 3600.0, 3334.849323536587, 3600.0, 0.0, 3600.0, 3382.99507248935, 3600.0, 215.8897531554089, 411.9926810287705, 3600.0, 3600.0, 652.0190655306384, 3600.0]","[16.39466099155146, 17.839391303831967, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 26.872274968062747, 29.008863819500405, 0.0, 29.008863819500405, 27.260234266634573, 29.008863819500405, 1.739643458141893, 3.319844327387353, 29.008863819500405, 29.008863819500405, 5.2539811888045, 29.008863819500405]",359.7,0.35,"[328.0, 504.0, 553.0, 581.0, 496.0, 376.0]",2.8388699074074073
