Algorithm,Iteration,Lumens Config,Watts Config,Energy,Uniformity (IUDI),Avg Desk Lux,Objective
BO1_30_5_EI,14,"[0.0, 0.0, 3600.0, 0.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 0.0, 3600.0, 0.0, 0.0, 0.0, 0.0, 3600.0]","[0.0, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 0.0, 0.0, 0.0, 29.008863819500405]",203.0,0.23,"[304.0, 183.0, 213.0, 342.0, 432.0, 332.0]",80.0587700617284
BO1_30_5_EI,15,"[3600.0, 3600.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 0.0, 0.0, 3600.0, 3600.0, 3600.0, 0.0, 0.0, 0.0]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 0.0]",290.0,0.11,"[470.0, 346.0, 505.0, 624.0, 469.0, 211.0]",20.745385802469137
BO1_30_5_EI,16,"[0.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 0.0, 0.0, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0]","[0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405]",290.0,0.23,"[343.0, 460.0, 598.0, 483.0, 330.0, 210.0]",9.725385802469136
BO1_30_5_EI,17,"[3600.0, 3600.0, 2589.17918235646, 0.0, 0.0, 3600.0, 3600.0, 0.0, 0.0, 0.0, 3600.0, 1211.124412107783, 3600.0, 3600.0, 3182.767536640066, 0.0, 0.0, 0.0]","[29.008863819500405, 29.008863819500405, 20.863651751462207, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 0.0, 29.008863819500405, 9.75926198314088, 29.008863819500405, 29.008863819500405, 25.646797233199564, 0.0, 0.0, 0.0]",259.3,0.077,"[593.0, 487.0, 491.0, 440.0, 169.0, 67.6]",23.149591512345683
BO1_30_5_EI,18,"[71.06897633276141, 3585.8213409495406, 3369.7033619070253, 799.5145288775319, 1375.2348468890148, 3505.779773358631, 441.6176215880134, 315.69957305193464, 806.8437495440214, 558.3973374434747, 2313.734317957634, 816.7225736180989, 1022.181982821467, 2654.1640679791517, 2743.620732788719, 642.363639077943, 2849.9481772437484, 2710.237654568984]","[0.5726750711745481, 28.894611933517652, 27.15312942713155, 6.442502247200096, 11.081666775898588, 28.249635562922087, 3.558562623593984, 2.543912756260553, 6.5015612372604465, 4.499575644185937, 18.64411215114935, 6.58116497677759, 8.236760538448566, 21.38730111183845, 22.108144502729406, 5.176177591280766, 22.964932935082583, 21.83914306663162]",246.4,0.25,"[290.0, 367.0, 444.0, 370.0, 268.0, 219.0]",35.62188641975308
BO1_30_5_EI,19,"[1924.2267277686801, 3420.197797138647, 170.6751926886733, 2081.422705443811, 210.60679640886534, 1108.2829322255313, 3507.129606259982, 2215.362321376191, 2343.0905288177582, 161.83695001689344, 3321.2905739565385, 2009.9896599133544, 1938.6266229537446, 2931.2790499020643, 582.9422666383191, 2630.41913393366, 3397.8400895405257, 2432.549503492287]","[15.50545308435681, 27.560014481375077, 1.3753037283535319, 16.772141059176562, 1.6970732990238948, 8.930563515113064, 28.260512540370527, 17.85142885879284, 18.880665018676538, 1.3040850122231542, 26.763018323582102, 16.196532311952897, 15.621487695034203, 23.620298548767643, 4.697359118761637, 21.19596401235826, 27.379855677200048, 19.6015270225003]",293.4,0.33,"[440.0, 390.0, 461.0, 433.0, 347.0, 268.0]",24.531897222222224
BO1_30_5_EI,20,"[963.9732158388708, 3600.0, 3600.0, 740.6599685088336, 0.0, 1050.3610443648442, 3600.0, 3600.0, 3600.0, 0.0, 0.0, 2830.822868278876, 1784.0556291369383, 3600.0, 0.0, 0.0, 3600.0, 3600.0]","[7.767713262198798, 29.008863819500405, 29.008863819500405, 5.968251156396725, 0.0, 8.463827915913331, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 22.810820856397065, 14.3759518866796, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405]",291.5,0.29,"[316.0, 320.0, 521.0, 613.0, 490.0, 255.0]",21.368258487654323
BO1_30_5_EI,21,"[3600.0, 3600.0, 0.0, 0.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 0.0, 0.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0]","[29.008863819500405, 29.008863819500405, 0.0, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0]",290.0,0.25,"[335.0, 329.0, 476.0, 499.0, 381.0, 245.0]",23.405385802469137
BO1_30_5_EI,22,"[0.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 0.0, 3600.0, 0.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0]","[0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405]",319.0,0.15,"[222.0, 349.0, 610.0, 630.0, 596.0, 350.0]",29.66092438271605
BO1_30_5_EI,23,"[3600.0, 3600.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 0.0, 0.0, 0.0, 0.0, 0.0, 397.0161592123146, 3600.0, 3600.0, 3600.0, 3600.0, 0.0]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1991632490919795, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0]",264.2,0.21,"[350.0, 340.0, 474.0, 477.0, 230.0, 116.0]",25.09597561728395
BO1_30_5_EI,24,"[3600.0, 3600.0, 0.0, 0.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 0.0]","[29.008863819500405, 29.008863819500405, 0.0, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 0.0]",290.0,0.28,"[459.0, 438.0, 479.0, 496.0, 361.0, 224.0]",12.175385802469137
BO1_30_5_EI,25,"[0.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 0.0]","[0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 0.0]",348.0,0.2,"[342.0, 596.0, 494.0, 643.0, 616.0, 357.0]",16.666462962962964
BO1_30_5_EI,26,"[3600.0, 3600.0, 0.0, 0.0, 0.0, 3600.0, 3600.0, 0.0, 0.0, 0.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 954.0399225932247, 3600.0, 0.0]","[29.008863819500405, 29.008863819500405, 0.0, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 0.0, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 7.687670609131545, 29.008863819500405, 0.0]",239.7,0.21,"[454.0, 431.0, 461.0, 344.0, 97.3, 88.0]",30.549055092592592
BO1_30_5_EI,27,"[3600.0, 3600.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0]",348.0,0.26,"[471.0, 472.0, 496.0, 636.0, 504.0, 260.0]",7.406462962962963
BO1_30_5_EI,28,"[3600.0, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 0.0, 3600.0, 1095.1798574532309, 0.0, 2969.2766674908426, 3600.0, 145.3838516306238, 3600.0, 0.0]","[29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 8.824978706311288, 0.0, 23.926484024906067, 29.008863819500405, 1.171505653752005, 29.008863819500405, 0.0]",294.9,0.31,"[429.0, 466.0, 357.0, 385.0, 475.0, 339.0]",32.35476990740741
BO1_30_5_EI,29,"[0.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 0.0, 0.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0]","[0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0]",319.0,0.19,"[326.0, 456.0, 488.0, 629.0, 489.0, 249.0]",10.12092438271605
BO1_30_5_EI,30,"[942.085002917198, 3600.0, 3600.0, 0.0, 3067.8915994168947, 3600.0, 3600.0, 0.0, 3343.2990061305086, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 0.0, 3600.0, 3600.0, 2364.0631295587923]","[7.591337654449622, 29.008863819500405, 29.008863819500405, 0.0, 24.721124894576107, 29.008863819500405, 29.008863819500405, 0.0, 26.940362660197493, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 19.049662607242485]",339.2,0.37,"[378.0, 475.0, 560.0, 493.0, 368.0, 350.0]",5.77960987654321
BO1_30_10_EI,1,"[2867.554752696839, 660.3652435181898, 2806.88760098197, 2148.6605686073535, 1604.9979102729285, 359.9096969448105, 1653.296011077122, 1201.3510001004788, 514.3205445189869, 2343.198502615871, 203.08168449756099, 2599.1955801605695, 3378.7897524567015, 2.803557027651583, 3571.961613448384, 2222.93343465978, 2201.9513777578118, 25.438698790982667]","[23.1068070322066, 5.32123483898622, 22.61795004820282, 17.31394495251695, 12.933101613802808, 2.9001587183304633, 13.322288566294297, 9.680507655926501, 4.144404065422941, 18.88153507345585, 1.636435813840137, 20.94436406253481, 27.226347723261092, 0.022591112229263362, 28.78293000361309, 17.912437023849957, 17.74336323737157, 0.20498548582580714]",244.4,0.35,"[301.0, 321.0, 182.0, 316.0, 328.0, 339.0]",70.71805617283951
BO1_30_10_EI,2,"[83.02473014909674, 1889.1887769302014, 1439.49949817492, 167.99638756901555, 3505.5198678292536, 837.9768255490955, 326.1831643181549, 2226.1896335991146, 1376.8631685617863, 3539.631188904438, 1680.3464156927282, 3095.7854642507546, 2449.1071389160074, 1621.7973070903552, 47.75386017551951, 3391.926320465471, 2027.8375842439418, 1387.4994091436984]","[0.6690147473738658, 15.223116655360204, 11.599512475220951, 1.3537178692104397, 28.247541239558853, 6.752432115625266, 2.6283897205330775, 17.938675532627837, 11.09478782080408, 28.52241086949588, 13.540261206226658, 24.945894151899715, 19.734948742272422, 13.068471451171275, 0.38480145185753034, 27.33220242115609, 16.34035120261033, 11.180494835968561]",250.4,0.28,"[265.0, 301.0, 236.0, 295.0, 285.0, 425.0]",70.19954691358025
BO1_30_10_EI,3,"[57.478507992771114, 831.2177722397366, 867.6916776936424, 2459.74866777165, 2195.987968017436, 2999.5016822501925, 624.1127526279796, 1407.8181872636671, 656.0499160370244, 2719.3010771435497, 1530.5611481684814, 748.58998632548, 2043.7211801519697, 112.72785284001093, 3032.2251885419955, 1619.1148801311567, 1422.5408496065322, 3335.97191685766]","[0.46316283636398964, 6.697967544236396, 6.991874920980197, 19.820698370440372, 17.695309975966445, 24.170037729655057, 5.029111624721835, 11.344223910263233, 5.286461853642421, 21.912176286410556, 12.333288865177128, 6.032151380543755, 16.468341500015875, 0.9083630365834886, 24.43372432346491, 13.046856407180957, 11.462859384420083, 26.881320844944884]",230.9,0.25,"[198.0, 252.0, 349.0, 236.0, 281.0, 375.0]",69.99220200617283
BO1_30_10_EI,4,"[2618.1791850831155, 1175.5467677010076, 2053.598307859438, 1875.0033360929656, 3460.219287657658, 3040.321855241346, 2690.3523964945716, 1942.8916766006876, 2112.304196389854, 3474.9191061508977, 2185.3232916720654, 993.5970552811564, 1066.5846205346968, 594.960980626809, 56.291064268298165, 1524.245330542931, 1421.5734654320513, 1056.5574289849374]","[21.09733428753518, 9.472576693803447, 16.547931570180808, 15.108810121619385, 27.882508361463803, 24.498967407263063, 21.67890730454933, 15.655855572930601, 17.020984660675698, 28.000959759475407, 17.609373824915917, 8.006422685585466, 8.594557780295704, 4.794206129144311, 0.4535943937816129, 12.282395894785907, 11.45506418559268, 8.51375849302931]",268.8,0.44,"[292.0, 209.0, 363.0, 372.0, 379.0, 489.0]",57.27478518518519
BO1_30_10_EI,5,"[50.68736177430405, 715.8326547196988, 2560.83102989514, 2844.631945912341, 2181.4559092116415, 3334.683162648057, 2343.8772918070003, 3293.8548319576116, 3060.1388800432783, 1618.0224268975326, 343.4764193654808, 1334.9457079137592, 2407.8285095889864, 2397.3204838229885, 2128.672035747818, 988.9984547642312, 2020.4763330517246, 1378.5367491136437]","[0.4084396597445935, 5.768192221754221, 20.63522183638308, 22.92209464876987, 17.578210388490263, 26.870936040677336, 18.8870047687913, 26.541940628183816, 24.658653344426096, 13.038053399657798, 2.767739076273012, 10.757016179804667, 19.40232481538265, 19.31765095747775, 17.15287700038532, 7.9693670810977535, 16.28103411000584, 11.10827356255958]",282.2,0.22,"[246.0, 290.0, 380.0, 438.0, 510.0, 442.0]",44.32044783950617
BO1_30_10_EI,6,"[3498.1635434007744, 3056.0897673579025, 2598.226276193544, 849.5457110962409, 921.8459619407664, 145.56092233835287, 2558.386402868835, 399.2069549225929, 1581.6114067167728, 726.1891284074266, 3224.7489444246708, 1711.3328034556027, 2027.7920591149816, 2503.8579111340596, 501.59323586115255, 2175.9025654001425, 1943.4279286860237, 731.02040904517]","[28.188263846903904, 24.62602552262613, 20.936553393985044, 6.84565440045319, 7.428251103471124, 1.1729324926539313, 20.615522988467646, 3.2168167197630373, 12.744652753559814, 5.851644870325758, 25.985084161359154, 13.789950068135397, 16.339984360314116, 20.17613143540741, 4.041847186632978, 17.53346144560953, 15.660176701740724, 5.890575415351894]",250.9,0.44,"[471.0, 362.0, 314.0, 385.0, 278.0, 236.0]",45.540504475308644
BO1_30_10_EI,7,"[3394.2728540087323, 2155.91567935873, 2501.225758942937, 3169.6842204549284, 2247.674573281656, 1064.2812690157705, 379.7793353889743, 1643.5244537384772, 786.3855739806012, 1499.4358123333188, 3179.8089321079265, 1167.6420756189864, 439.51663692242414, 1282.67221707711, 3264.5823895647154, 979.6760977846874, 2331.684433948905, 1.8733571831369482]","[27.351110830046192, 17.372406763567525, 20.1549215063895, 25.541371639443422, 18.111801557467015, 8.575997332923212, 3.060268617155313, 13.243549184032855, 6.3367088958952555, 12.08248035723867, 25.622956745430514, 9.408880544874991, 3.541632851913168, 10.335795463957373, 26.30606276845057, 7.894247363293211, 18.788754504020186, 0.015095545391917391]",253.7,0.36,"[363.0, 387.0, 205.0, 332.0, 373.0, 366.0]",60.12586682098765
BO1_30_10_EI,8,"[1269.2478828030087, 1097.2125293689048, 592.7610713145904, 1922.7219097515915, 1745.38789689234, 2492.7697184049734, 969.8844016746775, 878.8518800919873, 605.8477518225501, 787.5511904630531, 2009.1672072624285, 1453.8102158089473, 233.61208959233366, 914.0954901636411, 888.7538262189645, 2506.6953822232385, 2564.1741237279916, 533.1129478322397]","[10.227621940394913, 8.841358012642264, 4.776479220907255, 15.49332723409824, 14.06436661476503, 20.086782581828956, 7.815345702455097, 7.081804029750099, 4.881931924436342, 6.346101454174481, 16.18990497391159, 11.71482849161118, 1.8824503593258153, 7.365797664493482, 7.161594087179408, 20.198995827745676, 20.66216054575336, 4.295833584466074]",189.2,0.45,"[203.0, 237.0, 240.0, 204.0, 219.0, 266.0]",83.3123413580247
BO1_30_10_EI,9,"[3591.8657461761914, 960.4116513910262, 3515.8138409975513, 1479.733247945633, 118.98263844197422, 1242.256492896059, 2283.66484092491, 2450.539625597161, 1911.3644999416913, 1612.0193924631303, 1990.415120656781, 2133.7082059658173, 291.07197479777494, 1330.7560418210562, 871.7757777987333, 2891.3031229676258, 1693.0822840057388, 3540.3233072214352]","[28.94331785798704, 7.7390141127399374, 28.330490257836836, 11.923716744122748, 0.95876420984669, 10.010124842031097, 18.401811772158826, 19.746491745343764, 15.401809024510003, 12.989680841765757, 16.038800327613064, 17.193458549281367, 2.345463132939363, 10.72325577615678, 7.0247846720284715, 23.298171820851135, 13.642887058869773, 28.527987971163864]",272.9,0.57,"[341.0, 315.0, 371.0, 429.0, 414.0, 286.0]",38.752637191358026
BO1_30_10_EI,10,"[1435.7679928003913, 2939.154743589783, 2874.0424499443848, 542.5831582755462, 1829.5155962665876, 2504.926104447175, 3090.0916973293924, 1173.4520587267853, 792.867771235974, 2560.1383167768645, 2914.2037661029763, 1255.197554250226, 346.23558392911485, 3385.883752162575, 1431.2592759150807, 1863.9048618989289, 3015.7563812663816, 2432.484421341411]","[11.56944393876222, 23.68376102812073, 23.15908501163888, 4.372144708102709, 14.7422691077082, 20.18473895606104, 24.900013677110334, 9.455697491754918, 6.388942556293103, 20.629639941795848, 23.482705609210125, 10.114404143837438, 2.789972473240249, 27.28351129865089, 11.533112618171481, 15.019378419814092, 24.301018382484944, 19.601002589374787]",293.3,0.51,"[363.0, 389.0, 478.0, 457.0, 294.0, 320.0]",18.551705709876543
BO1_30_10_EI,11,"[0.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0]","[0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405]",377.0,0.19,"[347.0, 457.0, 618.0, 643.0, 503.0, 513.0]",10.532001543209876
BO1_30_10_EI,12,"[0.0, 1733.4792951603429, 2224.1714899046387, 3600.0, 3010.9349653418226, 3600.0, 3600.0, 3600.0, 3357.5527021306953, 2395.674939137171, 0.0, 1431.9171348125399, 0.0, 3600.0, 1256.9762097325465, 0.0, 3464.2492214457175, 3600.0]","[0.0, 13.968406890897203, 17.92241329496083, 29.008863819500405, 24.262167327492527, 29.008863819500405, 29.008863819500405, 29.008863819500405, 27.05521919525137, 19.30439112922781, 0.0, 11.538413656829492, 0.0, 29.008863819500405, 10.12873658124534, 0.0, 27.9149816393692, 29.008863819500405]",326.1,0.14,"[204.0, 291.0, 543.0, 527.0, 562.0, 546.0]",36.78452175925926
BO1_30_10_EI,13,"[0.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 0.0, 0.0, 0.0, 3600.0, 3600.0, 0.0, 377.2989026573543, 3600.0, 3600.0, 0.0, 3600.0, 3600.0]","[0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 3.040281246231703, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405]",293.0,0.22,"[346.0, 438.0, 468.0, 363.0, 230.0, 376.0]",27.24113117283951
BO1_30_10_EI,14,"[2839.445131363937, 3600.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 16.42929622774339, 1065.4832846120166, 1031.3089808836548, 3600.0, 3600.0, 797.0850718400076, 3600.0, 0.0, 3600.0, 3518.5113359121733, 1779.1697712806836]","[22.880299205188855, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.1323875602557888, 8.585683195906661, 8.310306050633802, 29.008863819500405, 29.008863819500405, 6.4229256393231875, 29.008863819500405, 0.0, 29.008863819500405, 28.352226719679077, 14.336581557459175]",321.0,0.45,"[477.0, 481.0, 544.0, 483.0, 270.0, 194.0]",5.26475462962963
BO1_30_10_EI,15,"[1979.4975882486078, 2280.62727229443, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0, 3238.0468045315215, 2739.810256957301, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 3129.4375079647975, 0.0, 2329.256643704656]","[15.95082665792593, 18.377334990285497, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 26.09223855383982, 22.0774396209291, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 25.217062916718756, 0.0, 18.76919132719304]",416.6,0.26,"[549.0, 483.0, 558.0, 623.0, 637.0, 587.0]",32.93784043209877
BO1_30_10_EI,16,"[1524.1330662291593, 0.0, 3600.0, 3600.0, 3219.070647501845, 3600.0, 3600.0, 3600.0, 3600.0, 2933.1856889523083, 3600.0, 0.0, 0.0, 3600.0, 0.0, 3600.0, 3600.0, 2066.9823877974322]","[12.281491266955355, 0.0, 29.008863819500405, 29.008863819500405, 25.939328344092225, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 23.63566228003472, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 16.655780723589302]",368.5,0.19,"[371.0, 326.0, 442.0, 524.0, 632.0, 610.0]",52.01572299382716
BO1_30_10_EI,17,"[810.0091758335212, 3600.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 0.0, 1203.6677684236251, 0.0, 1433.5499882775705, 3600.0, 2613.633247806064, 3600.0, 2743.763236182654, 0.0, 0.0, 3600.0]","[6.527068298416771, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 9.699176216145247, 0.0, 11.551571218997346, 29.008863819500405, 21.060703044367962, 29.008863819500405, 22.10929279760398, 0.0, 0.0, 29.008863819500405]",274.0,0.085,"[402.0, 493.0, 613.0, 489.0, 251.0, 114.0]",7.389743827160494
BO1_30_10_EI,18,"[687.4173093921808, 3600.0, 3600.0, 2325.2400900516805, 0.0, 3600.0, 3600.0, 904.7817098548833, 367.64406703792, 3363.1286147357155, 1436.66633845929, 3503.8962988037206, 1228.6585617095386, 3600.0, 3600.0, 232.8612598032379, 145.12361135658784, 0.0]","[5.5392208653680965, 29.008863819500405, 29.008863819500405, 18.736825866653348, 0.0, 29.008863819500405, 29.008863819500405, 7.290747057654176, 2.962482409652861, 27.100149997870393, 11.576682824007172, 28.234458491569065, 9.900552471470899, 29.008863819500405, 29.008863819500405, 1.8764001595748423, 1.1694086330103775, 0.0]",288.4,0.18,"[331.0, 515.0, 483.0, 522.0, 352.0, 303.0]",6.272321604938272
BO1_30_10_EI,19,"[3600.0, 3600.0, 3600.0, 0.0, 236.07992376395143, 3600.0, 3600.0, 0.0, 3600.0, 288.48876936585407, 3600.0, 3600.0, 0.0, 2963.1267205617282, 0.0, 3600.0, 3600.0, 3600.0]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 1.9023362108295845, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 2.3246476177748114, 29.008863819500405, 29.008863819500405, 0.0, 23.876927643527225, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405]",347.1,0.32,"[469.0, 468.0, 606.0, 496.0, 369.0, 264.0]",6.744739351851853
BO1_30_10_EI,20,"[3351.6195223744094, 3600.0, 3600.0, 0.0, 0.0, 3600.0, 2742.5921968815305, 0.0, 1542.6618375798146, 0.0, 2957.5494709655136, 3375.478624601683, 0.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0]","[27.007409527593953, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 22.099856542155766, 0.0, 12.430796434970304, 0.0, 23.831986067409456, 27.199666596306873, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405]",315.5,0.23,"[453.0, 451.0, 573.0, 457.0, 281.0, 169.0]",13.274221450617285
BO1_30_10_EI,21,"[2530.5813736833493, 3600.0, 3600.0, 0.0, 0.0, 2680.6669353357406, 3600.0, 887.3578430890406, 3555.66678055842, 2407.2965411114487, 2274.5739869796375, 900.5148864156247, 277.49316049485617, 0.0, 1079.3183452278654, 3600.0, 3600.0, 0.0]","[20.391469570373484, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 21.60086168683111, 29.008863819500405, 7.150345230370996, 28.651625951316845, 19.398038203960102, 18.328557509908443, 7.2563649187399255, 2.2360448065661256, 0.0, 8.697166359612131, 29.008863819500405, 29.008863819500405, 0.0]",278.8,0.39,"[257.0, 246.0, 424.0, 496.0, 396.0, 337.0]",35.64393641975309
BO1_30_10_EI,22,"[3355.7499987486344, 3600.0, 3191.15291200954, 0.0, 2604.026365157018, 3600.0, 3416.6540752136093, 1009.9419753718295, 810.8408150473438, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0]","[27.04069297944105, 29.008863819500405, 25.714366736579695, 0.0, 20.9832906136746, 29.008863819500405, 27.5314591072813, 8.138130341432953, 6.533769661944753, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405]",347.8,0.3,"[480.0, 485.0, 602.0, 506.0, 289.0, 246.0]",4.866079938271605
BO1_30_10_EI,23,"[3600.0, 3600.0, 3149.1356740338274, 0.0, 2267.107466308944, 2959.3048915708746, 3600.0, 0.0, 2968.8378549438285, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 0.0, 3600.0, 3600.0, 1484.0777045482573]","[29.008863819500405, 29.008863819500405, 25.375791088104975, 0.0, 18.26839215398021, 23.84613127776692, 29.008863819500405, 0.0, 23.922948065623114, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 11.958724452443654]",335.4,0.34,"[476.0, 482.0, 507.0, 471.0, 335.0, 305.0]",7.602332407407408
BO1_30_10_EI,24,"[0.0, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 0.0, 0.0, 0.0, 0.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0]","[0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 0.0, 0.0, 0.0, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405]",232.0,0.24,"[312.0, 419.0, 343.0, 249.0, 317.0, 207.0]",52.70430864197531
